year,name,fraction,sex,rank
1969,Michael,0.046565,m,1
1969,Lisa,0.025545,f,1
1969,David,0.034811,m,2
1969,Michelle,0.01947,f,2
1969,James,0.032743,m,3
1969,Jennifer,0.019121,f,3
1969,John,0.032117,m,4
1969,Kimberly,0.018768,f,4
1969,Robert,0.031877,m,5
1969,Melissa,0.013062,f,5
1969,William,0.020564,m,6
1969,Amy,0.012179,f,6
1969,Christopher,0.01951,m,7
1969,Angela,0.011943,f,7
1969,Mark,0.018248,m,8
1969,Mary,0.011262,f,8
1969,Brian,0.01732,m,9
1969,Tammy,0.010808,f,9
1969,Richard,0.016991,m,10
1969,Laura,0.010166,f,10
1969,Jeffrey,0.015836,m,11
1969,Susan,0.010103,f,11
1969,Scott,0.01567,m,12
1969,Julie,0.010063,f,12
1969,Thomas,0.015019,m,13
1969,Karen,0.010006,f,13
1969,Steven,0.01451,m,14
1969,Christine,0.009506,f,14
1969,Joseph,0.014312,m,15
1969,Kelly,0.009262,f,15
1969,Kevin,0.012881,m,16
1969,Elizabeth,0.00868,f,16
1969,Timothy,0.012772,m,17
1969,Tracy,0.008569,f,17
1969,Daniel,0.012671,m,18
1969,Patricia,0.008485,f,18
1969,Charles,0.011845,m,19
1969,Stephanie,0.008221,f,19
1969,Anthony,0.01142,m,20
1969,Lori,0.007952,f,20
1969,Eric,0.011347,m,21
1969,Dawn,0.007812,f,21
1969,Paul,0.011311,m,22
1969,Tina,0.007718,f,22
1969,Kenneth,0.009591,m,23
1969,Cynthia,0.007672,f,23
1969,Matthew,0.00955,m,24
1969,Pamela,0.007578,f,24
1969,Jason,0.009016,m,25
1969,Sandra,0.006908,f,25
1969,Gregory,0.008835,m,26
1969,Donna,0.006496,f,26
1969,Stephen,0.008253,m,27
1969,Deborah,0.006346,f,27
1969,Todd,0.008063,m,28
1969,Rebecca,0.006213,f,28
1969,Ronald,0.007988,m,29
1969,Wendy,0.006028,f,29
1969,Donald,0.00698,m,30
1969,Michele,0.00599,f,30
1969,Patrick,0.006932,m,31
1969,Shannon,0.005928,f,31
1969,Edward,0.00681,m,32
1969,Teresa,0.005876,f,32
