year,name,fraction,sex
1897,John,0.061914,m
1897,Mary,0.054025,f
1897,William,0.059036,m
1897,Anna,0.021867,f
1897,James,0.041929,m
1897,Helen,0.018202,f
1897,George,0.033442,m
1897,Margaret,0.016699,f
1897,Charles,0.027398,m
1897,Ruth,0.01562,f
1897,Joseph,0.023183,m
1897,Elizabeth,0.013864,f
1897,Frank,0.022355,m
1897,Florence,0.01357,f
1897,Robert,0.02215,m
1897,Ethel,0.012816,f
1897,Edward,0.017393,m
1897,Marie,0.012398,f
1897,Henry,0.016352,m
1897,Emma,0.010867,f
1897,Thomas,0.016237,m
1897,Lillian,0.010807,f
1897,Walter,0.01554,m
1897,Edna,0.010339,f
1897,Harry,0.015409,m
1897,Bertha,0.010078,f
1897,Arthur,0.013506,m
1897,Grace,0.0099,f
1897,Albert,0.011292,m
1897,Clara,0.009884,f
1897,Fred,0.010669,m
1897,Alice,0.009792,f
1897,Clarence,0.009849,m
1897,Bessie,0.009695,f
1897,Willie,0.009439,m
1897,Hazel,0.009421,f
1897,Roy,0.008192,m
1897,Rose,0.009328,f
1897,Paul,0.007569,m
1897,Annie,0.009292,f
1897,Harold,0.007052,m
1897,Minnie,0.009199,f
1897,Raymond,0.006864,m
1897,Mabel,0.00895,f
1897,Louis,0.006815,m
1897,Gertrude,0.008599,f
1897,Earl,0.006798,m
1897,Ida,0.008491,f
1897,Carl,0.00679,m
1897,Pearl,0.008362,f
1897,Joe,0.006544,m
1897,Martha,0.008015,f
1897,Ernest,0.006437,m
1897,Frances,0.007955,f
1897,Samuel,0.006224,m
1897,Esther,0.007697,f
1897,David,0.005986,m
1897,Myrtle,0.007383,f
1897,Charlie,0.005855,m
1897,Edith,0.007343,f
1897,Richard,0.005757,m
1897,Elsie,0.007101,f
1897,Ralph,0.005716,m
1897,Gladys,0.006996,f
1897,Howard,0.005199,m
1897,Mildred,0.00694,f
1897,Elmer,0.004814,m
1897,Sarah,0.0069,f
1897,Herbert,0.004633,m
1897,Eva,0.006883,f
1897,Andrew,0.004551,m
1897,Ella,0.006879,f
1897,Oscar,0.004453,m
1897,Nellie,0.006819,f
1897,Jesse,0.004338,m
1897,Irene,0.006392,f
1897,Daniel,0.004264,m
1897,Laura,0.006384,f
1897,Alfred,0.004207,m
1897,Agnes,0.00636,f
1897,Lawrence,0.004141,m
1897,Louise,0.006295,f
1897,Jack,0.004076,m
1897,Catherine,0.006086,f
1897,Francis,0.004067,m
1897,Dorothy,0.005929,f
1897,Will,0.004026,m
1897,Lillie,0.005643,f
1897,Sam,0.00392,m
1897,Julia,0.005558,f
1897,Leo,0.003789,m
1897,Carrie,0.005498,f
1897,Lee,0.003715,m
1897,Josephine,0.005103,f
1897,Floyd,0.003698,m
1897,Hattie,0.005039,f
1897,Eugene,0.003666,m
1897,Cora,0.005019,f
1897,Herman,0.003379,m
1897,Lena,0.00499,f
1897,Peter,0.003256,m
1897,Alma,0.004886,f
1897,Ray,0.003256,m
1897,Jessie,0.004797,f
1897,Edwin,0.003116,m
1897,Mattie,0.004757,f
1897,Benjamin,0.0031,m
1897,Mae,0.004608,f
1897,Lewis,0.0031,m
1897,Blanche,0.004398,f
1897,Frederick,0.003026,m
1897,Jennie,0.004326,f
1897,Michael,0.003018,m
1897,Ruby,0.004128,f
1897,Clyde,0.002944,m
1897,Viola,0.004096,f
1897,Claude,0.002829,m
1897,Mamie,0.004052,f
1897,Martin,0.002559,m
1897,Marion,0.004004,f
1897,Leonard,0.002542,m
1897,Lucy,0.003963,f
1897,Lester,0.002542,m
1897,Maude,0.003963,f
1897,Tom,0.002444,m
1897,Lula,0.003911,f
1897,Russell,0.002419,m
1897,Stella,0.003891,f
1897,Ben,0.002386,m
1897,Katherine,0.003875,f
1897,Leroy,0.002386,m
1897,Ada,0.003851,f
1897,Chester,0.002378,m
1897,Fannie,0.003851,f
1897,Clifford,0.002337,m
1897,Beatrice,0.003794,f
1897,Edgar,0.00228,m
1897,Dora,0.003472,f
1897,Homer,0.00228,m
1897,Willie,0.003295,f
1897,Luther,0.002222,m
1897,Nora,0.003271,f
1897,Harvey,0.002198,m
1897,Pauline,0.00313,f
1897,Eddie,0.002157,m
1897,Vera,0.003126,f
1897,Lloyd,0.002116,m
1897,Rosa,0.003101,f
1897,Jim,0.002067,m
1897,Maggie,0.003061,f
1897,Anthony,0.002042,m
1897,Sadie,0.003049,f
1897,Stanley,0.001968,m
1897,Ellen,0.002952,f
1897,Bernard,0.001919,m
1897,Marguerite,0.002932,f
1897,Jessie,0.001919,m
1897,Effie,0.002811,f
1897,Otto,0.001919,m
1897,Evelyn,0.002779,f
1897,Leon,0.001878,m
1897,Beulah,0.002771,f
1897,Allen,0.001853,m
1897,Lucille,0.00261,f
1897,Leslie,0.001821,m
1897,Lydia,0.002586,f
1897,Cecil,0.001771,m
1897,Virginia,0.00257,f
1897,Theodore,0.001763,m
1897,Susie,0.002521,f
1897,Hugh,0.001747,m
1897,Daisy,0.002513,f
1897,Patrick,0.001722,m
1897,Della,0.002513,f
1897,Jacob,0.001673,m
1897,Emily,0.002493,f
1897,Philip,0.00164,m
1897,Leona,0.002493,f
1897,Ed,0.001624,m
1897,Nettie,0.002473,f
1897,Norman,0.001616,m
1897,May,0.002397,f
1897,Donald,0.001599,m
1897,Olive,0.002348,f
1897,Guy,0.001599,m
1897,Kathryn,0.002296,f
1897,Stephen,0.001591,m
1897,Hilda,0.00226,f
1897,Archie,0.001558,m
1897,Eleanor,0.002252,f
1897,Victor,0.001558,m
1897,Nancy,0.002227,f
1897,Alvin,0.001525,m
1897,Ann,0.002195,f
1897,Percy,0.001501,m
1897,Sallie,0.002195,f
1897,Ira,0.001476,m
1897,Lizzie,0.002187,f
1897,Everett,0.001468,m
1897,Theresa,0.002147,f
1897,Isaac,0.001435,m
1897,Georgia,0.002131,f
1897,Oliver,0.001427,m
1897,Lottie,0.002107,f
1897,Alexander,0.00141,m
1897,Bernice,0.00209,f
1897,Glenn,0.001402,m
1897,Charlotte,0.001982,f
1897,Kenneth,0.001345,m
1897,Katie,0.001982,f
1897,Milton,0.00132,m
1897,Flora,0.001966,f
1897,Horace,0.001312,m
1897,Lola,0.001962,f
1897,Julius,0.001304,m
1897,Anne,0.001929,f
1897,Mack,0.001304,m
1897,Etta,0.001881,f
1897,Virgil,0.001304,m
1897,Addie,0.001857,f
1897,Dewey,0.001296,m
1897,Lois,0.001841,f
1897,Charley,0.001279,m
1897,Caroline,0.001837,f
1897,Marion,0.001255,m
1897,Ollie,0.001833,f
1897,Vernon,0.001246,m
1897,Iva,0.001829,f
1897,Sidney,0.001222,m
1897,Estelle,0.001768,f
1897,Earnest,0.001214,m
1897,Lela,0.001764,f
1897,Bert,0.001173,m
1897,Thelma,0.001688,f
1897,Willard,0.001173,m
1897,Henrietta,0.001676,f
1897,Nathan,0.00114,m
1897,Violet,0.001655,f
1897,August,0.001123,m
1897,Marjorie,0.001651,f
1897,Warren,0.001123,m
1897,Amelia,0.001643,f
1897,Marvin,0.001099,m
1897,Ora,0.001643,f
1897,Otis,0.001091,m
1897,Loretta,0.001635,f
1897,Morris,0.001082,m
1897,Goldie,0.001611,f
1897,Willis,0.001082,m
1897,Jane,0.001595,f
1897,Emil,0.001074,m
1897,Inez,0.001575,f
1897,Wallace,0.001074,m
1897,Eunice,0.001559,f
1897,Alex,0.001066,m
1897,Harriet,0.001543,f
1897,Melvin,0.00105,m
1897,Rebecca,0.001514,f
1897,Johnnie,0.001025,m
1897,Genevieve,0.001494,f
1897,Rufus,0.001017,m
1897,Mable,0.001494,f
1897,Hubert,0.001009,m
1897,Betty,0.001478,f
1897,Max,0.001,m
1897,Olga,0.001466,f
1897,Dave,0.000992,m
1897,Eula,0.001446,f
1897,Gilbert,0.000992,m
1897,Sylvia,0.001438,f
1897,Wesley,0.000992,m
1897,Amanda,0.001426,f
1897,Emmett,0.000968,m
1897,Sara,0.001422,f
1897,Jerry,0.000968,m
1897,Verna,0.00141,f
1897,Maurice,0.000959,m
1897,Doris,0.001406,f
1897,Dan,0.000943,m
1897,Susan,0.001373,f
1897,Mckinley,0.000943,m
1897,Rosie,0.001365,f
1897,Lonnie,0.000935,m
1897,Nina,0.001353,f
1897,Vincent,0.000918,m
1897,Mollie,0.001341,f
1897,Sylvester,0.00091,m
1897,Nannie,0.001341,f
1897,Wilbur,0.00091,m
1897,Essie,0.001325,f
1897,Jess,0.000902,m
1897,Matilda,0.001313,f
