year,name,fraction,sex,rank
2006,Jacob,0.011339,m,1
2006,Emily,0.010245,f,1
2006,Michael,0.01033,m,2
2006,Emma,0.009149,f,2
2006,Joshua,0.010187,m,3
2006,Madison,0.008914,f,3
2006,Ethan,0.009362,m,4
2006,Isabella,0.008722,f,4
2006,Matthew,0.009277,m,5
2006,Ava,0.008106,f,5
2006,Daniel,0.009157,m,6
2006,Abigail,0.007479,f,6
2006,Andrew,0.009,m,7
2006,Olivia,0.007418,f,7
2006,Christopher,0.008982,m,8
2006,Hannah,0.006961,f,8
2006,Anthony,0.008856,m,9
2006,Sophia,0.006461,f,9
2006,William,0.008652,m,10
2006,Samantha,0.005965,f,10
2006,Joseph,0.008419,m,11
2006,Elizabeth,0.005949,f,11
2006,Alexander,0.008317,m,12
2006,Ashley,0.005909,f,12
2006,David,0.008051,m,13
2006,Mia,0.005754,f,13
2006,Ryan,0.007496,m,14
2006,Alexis,0.005376,f,14
2006,Noah,0.007454,m,15
2006,Sarah,0.005337,f,15
2006,James,0.007411,m,16
2006,Grace,0.005251,f,16
2006,Nicholas,0.00715,m,17
2006,Natalie,0.005239,f,17
2006,Tyler,0.007092,m,18
2006,Chloe,0.004978,f,18
2006,John,0.006922,m,19
2006,Alyssa,0.004869,f,19
2006,Logan,0.006912,m,20
2006,Brianna,0.004482,f,20
2006,Christian,0.006607,m,21
2006,Ella,0.004407,f,21
2006,Jonathan,0.00656,m,22
2006,Anna,0.004117,f,22
2006,Nathan,0.006513,m,23
2006,Taylor,0.004097,f,23
2006,Benjamin,0.006278,m,24
2006,Lauren,0.004066,f,24
2006,Samuel,0.006222,m,25
2006,Hailey,0.00403,f,25
2006,Dylan,0.006008,m,26
2006,Kayla,0.003935,f,26
2006,Brandon,0.005785,m,27
2006,Victoria,0.003661,f,27
2006,Gabriel,0.005721,m,28
2006,Addison,0.003646,f,28
2006,Elijah,0.005497,m,29
2006,Jasmine,0.003598,f,29
2006,Angel,0.005292,m,30
2006,Savannah,0.003393,f,30
