year,name,fraction,sex,rank
1884,John,0.076488,m,1
1884,Mary,0.066991,f,1
1884,William,0.072488,m,2
1884,Anna,0.028055,f,2
1884,James,0.046383,m,3
1884,Emma,0.018803,f,3
1884,George,0.040419,m,4
1884,Elizabeth,0.018527,f,4
1884,Charles,0.039124,m,5
1884,Minnie,0.016303,f,5
1884,Frank,0.026218,m,6
1884,Margaret,0.015569,f,6
1884,Joseph,0.022055,m,7
1884,Ida,0.013679,f,7
1884,Thomas,0.020955,m,8
1884,Clara,0.013461,f,8
1884,Henry,0.020157,m,9
1884,Bertha,0.013003,f,9
1884,Robert,0.020108,m,10
1884,Annie,0.012639,f,10
1884,Edward,0.019872,m,11
1884,Alice,0.012589,f,11
1884,Harry,0.018926,m,12
1884,Florence,0.011411,f,12
1884,Walter,0.015496,m,13
1884,Grace,0.011084,f,13
1884,Arthur,0.013769,m,14
1884,Sarah,0.011033,f,14
1884,Fred,0.013346,m,15
1884,Bessie,0.010546,f,15
1884,Albert,0.011692,m,16
1884,Martha,0.010488,f,16
1884,Samuel,0.007699,m,17
1884,Nellie,0.010299,f,17
1884,Clarence,0.007243,m,18
1884,Ethel,0.010074,f,18
1884,Louis,0.007219,m,19
1884,Ella,0.009987,f,19
1884,Grover,0.006534,m,20
1884,Mabel,0.009231,f,20
1884,David,0.0062,m,21
1884,Laura,0.009056,f,21
1884,Joe,0.006184,m,22
1884,Carrie,0.009049,f,22
1884,Richard,0.006102,m,23
1884,Cora,0.009042,f,23
1884,Charlie,0.006078,m,24
1884,Maude,0.008904,f,24
1884,Ernest,0.005622,m,25
1884,Pearl,0.008271,f,25
1884,Roy,0.00554,m,26
1884,Lillian,0.00806,f,26
1884,Jesse,0.005459,m,27
1884,Edith,0.008024,f,27
1884,Will,0.005296,m,28
1884,Gertrude,0.007726,f,28
1884,Andrew,0.005019,m,29
1884,Jennie,0.007726,f,29
1884,Oscar,0.005011,m,30
1884,Rose,0.007704,f,30
1884,Willie,0.004709,m,31
1884,Mattie,0.007319,f,31
1884,Daniel,0.004668,m,32
1884,Hattie,0.007217,f,32
1884,Sam,0.004343,m,33
1884,Helen,0.007166,f,33
1884,Peter,0.004269,m,34
1884,Myrtle,0.007116,f,34
1884,Elmer,0.004261,m,35
1884,Louise,0.006992,f,35
1884,Carl,0.004245,m,36
1884,Edna,0.006956,f,36
1884,Alfred,0.004237,m,37
1884,Julia,0.006796,f,37
1884,Benjamin,0.004147,m,38
1884,Eva,0.006752,f,38
1884,Lewis,0.003878,m,39
1884,Lula,0.006658,f,39
1884,Earl,0.00378,m,40
1884,Lillie,0.006621,f,40
1884,Ralph,0.00378,m,41
1884,Lena,0.006585,f,41
1884,Frederick,0.003699,m,42
1884,Jessie,0.006454,f,42
1884,Lee,0.003544,m,43
1884,Catherine,0.006352,f,43
1884,Howard,0.00352,m,44
1884,Ada,0.006207,f,44
1884,Paul,0.003438,m,45
1884,Josephine,0.005815,f,45
1884,Herbert,0.00343,m,46
1884,Frances,0.005735,f,46
1884,Tom,0.00321,m,47
1884,Lucy,0.00572,f,47
1884,Herman,0.003137,m,48
1884,Maggie,0.005444,f,48
1884,Martin,0.003137,m,49
1884,Marie,0.005422,f,49
1884,Jacob,0.003104,m,50
1884,Fannie,0.005364,f,50
1884,Michael,0.003039,m,51
1884,Dora,0.005233,f,51
1884,Ben,0.00299,m,52
1884,Blanche,0.005168,f,52
1884,Harvey,0.002917,m,53
1884,Agnes,0.00511,f,53
1884,Claude,0.002876,m,54
1884,Daisy,0.004979,f,54
1884,Jim,0.002819,m,55
1884,Katherine,0.004877,f,55
1884,Clyde,0.002811,m,56
1884,Nora,0.00471,f,56
1884,Francis,0.00277,m,57
1884,Mamie,0.004426,f,57
1884,Chester,0.002754,m,58
1884,Rosa,0.004412,f,58
1884,Eugene,0.002615,m,59
1884,Ellen,0.004339,f,59
1884,Ed,0.002558,m,60
1884,Stella,0.004245,f,60
1884,Edwin,0.002509,m,61
1884,May,0.004099,f,61
1884,Raymond,0.002436,m,62
1884,Effie,0.004056,f,62
1884,Charley,0.002363,m,63
1884,Elsie,0.00399,f,63
1884,Edgar,0.002363,m,64
1884,Mae,0.003939,f,64
1884,Otto,0.002346,m,65
1884,Della,0.003932,f,65
1884,Ira,0.002314,m,66
1884,Lizzie,0.003801,f,66
1884,Bert,0.002281,m,67
1884,Nettie,0.003794,f,67
1884,Jack,0.002232,m,68
1884,Nancy,0.003779,f,68
1884,Luther,0.002224,m,69
1884,Sallie,0.003591,f,69
1884,Floyd,0.002143,m,70
1884,Alma,0.003489,f,70
1884,Lawrence,0.002135,m,71
1884,Sadie,0.003387,f,71
1884,Guy,0.002118,m,72
1884,Maud,0.003351,f,72
1884,Hugh,0.002004,m,73
1884,Susie,0.003307,f,73
1884,Oliver,0.001996,m,74
1884,Ruth,0.003213,f,74
1884,Isaac,0.00198,m,75
1884,Etta,0.003074,f,75
1884,Alexander,0.001923,m,76
1884,Lottie,0.002885,f,76
1884,Ray,0.00189,m,77
1884,Flora,0.002856,f,77
1884,Patrick,0.001809,m,78
1884,Caroline,0.002762,f,78
1884,Homer,0.00176,m,79
1884,Mollie,0.002718,f,79
1884,August,0.001735,m,80
1884,Lydia,0.002682,f,80
1884,Theodore,0.001719,m,81
1884,Emily,0.002646,f,81
1884,Archie,0.001678,m,82
1884,Viola,0.002631,f,82
1884,Leonard,0.001678,m,83
1884,Katie,0.002617,f,83
1884,Leo,0.001564,m,84
1884,Olive,0.002617,f,84
1884,Harold,0.001556,m,85
1884,Addie,0.002587,f,85
1884,Marion,0.001499,m,86
1884,Charlotte,0.0025,f,86
1884,Allen,0.001483,m,87
1884,Kate,0.0025,f,87
1884,Anthony,0.001458,m,88
1884,Kathryn,0.0025,f,88
1884,Eddie,0.001458,m,89
1884,Lulu,0.0025,f,89
1884,Jessie,0.001442,m,90
1884,Georgia,0.002478,f,90
1884,Emil,0.001426,m,91
1884,Harriet,0.002464,f,91
1884,Cleveland,0.001418,m,92
1884,Amanda,0.002449,f,92
1884,Stephen,0.001344,m,93
1884,Willie,0.002413,f,93
1884,Warren,0.001336,m,94
1884,Susan,0.002369,f,94
1884,Julius,0.00132,m,95
1884,Irene,0.002355,f,95
1884,Philip,0.001312,m,96
1884,Amelia,0.002289,f,96
1884,Dave,0.001295,m,97
1884,Nannie,0.002282,f,97
1884,Horace,0.001255,m,98
1884,Jane,0.002144,f,98
1884,Leroy,0.001255,m,99
1884,Esther,0.002115,f,99
1884,Dan,0.00123,m,100
1884,Belle,0.002079,f,100
1884,Willis,0.00123,m,101
1884,Eliza,0.002035,f,101
1884,Clifford,0.001222,m,102
1884,Rebecca,0.002021,f,102
1884,Leon,0.001222,m,103
1884,Hannah,0.001999,f,103
1884,Milton,0.001222,m,104
1884,Ollie,0.001999,f,104
1884,Alex,0.001206,m,105
1884,Virginia,0.001912,f,105
1884,Alvin,0.001181,m,106
1884,Ora,0.001824,f,106
1884,Sidney,0.001157,m,107
1884,Mildred,0.001795,f,107
1884,Bernard,0.001141,m,108
1884,Matilda,0.001773,f,108
1884,Calvin,0.001132,m,109
1884,Ruby,0.001773,f,109
1884,Amos,0.001116,m,110
1884,Anne,0.001759,f,110
1884,Perry,0.0011,m,111
1884,Henrietta,0.001744,f,111
1884,Everett,0.001092,m,112
1884,Theresa,0.001744,f,112
1884,Norman,0.001059,m,113
1884,Beulah,0.001693,f,113
1884,Percy,0.001027,m,114
1884,Pauline,0.001672,f,114
1884,Leslie,0.001018,m,115
1884,Rachel,0.001672,f,115
1884,Jess,0.00101,m,116
1884,Estella,0.001614,f,116
1884,Victor,0.00101,m,117
1884,Augusta,0.001577,f,117
1884,Lester,0.001002,m,118
1884,Ann,0.001555,f,118
1884,Lloyd,0.000994,m,119
1884,Iva,0.001548,f,119
1884,Jerry,0.000986,m,120
1884,Lela,0.001548,f,120
1884,Wesley,0.000978,m,121
1884,Leona,0.001526,f,121
1884,Mack,0.00097,m,122
1884,Hazel,0.001519,f,122
1884,Gus,0.000953,m,123
1884,Amy,0.00149,f,123
1884,Matthew,0.000953,m,124
1884,Eleanor,0.001439,f,124
1884,Rufus,0.000953,m,125
1884,Josie,0.001439,f,125
1884,Maurice,0.000937,m,126
1884,Lola,0.001432,f,126
1884,Dennis,0.000921,m,127
1884,Sara,0.001432,f,127
1884,Alonzo,0.000913,m,128
1884,Barbara,0.001403,f,128
1884,Jose,0.000913,m,129
1884,Maria,0.001381,f,129
1884,Jay,0.000896,m,130
1884,Mayme,0.001381,f,130
1884,Ross,0.000896,m,131
1884,Nina,0.001359,f,131
1884,Earnest,0.000888,m,132
1884,Estelle,0.001323,f,132
1884,Adolph,0.000872,m,133
1884,Marion,0.001316,f,133
1884,Otis,0.000872,m,134
1884,Evelyn,0.001236,f,134
1884,Russell,0.000872,m,135
1884,Sophia,0.001236,f,135
1884,Stanley,0.000855,m,136
1884,Beatrice,0.001214,f,136
1884,Felix,0.000831,m,137
1884,Dorothy,0.001185,f,137
1884,Wallace,0.000831,m,138
1884,Callie,0.00117,f,138
1884,Clinton,0.000823,m,139
1884,Luella,0.001148,f,139
1884,Gilbert,0.000815,m,140
1884,Rosie,0.001105,f,140
1884,Nathan,0.000815,m,141
1884,Allie,0.001076,f,141
1884,Aaron,0.00079,m,142
1884,Essie,0.001076,f,142
1884,Hiram,0.00079,m,143
1884,Inez,0.001076,f,143
1884,Mark,0.000782,m,144
1884,Louisa,0.001068,f,144
1884,Melvin,0.000774,m,145
1884,Lou,0.001061,f,145
1884,Noah,0.000766,m,146
1884,Winifred,0.001061,f,146
1884,Franklin,0.000758,m,147
1884,Delia,0.001054,f,147
1884,Jake,0.00075,m,148
1884,Tillie,0.001054,f,148
1884,Roscoe,0.00075,m,149
1884,Betty,0.001047,f,149
1884,Levi,0.000741,m,150
1884,Millie,0.001047,f,150
1884,Owen,0.000741,m,151
1884,Alta,0.001018,f,151
1884,Elbert,0.000733,m,152
1884,Mable,0.00101,f,152
1884,Manuel,0.000733,m,153
1884,Goldie,0.000981,f,153
1884,Nelson,0.000725,m,154
1884,Ina,0.000974,f,154
1884,Phillip,0.000725,m,155
1884,Christine,0.000938,f,155
1884,Willard,0.000725,m,156
1884,Birdie,0.00093,f,156
1884,Cornelius,0.000717,m,157
1884,Hilda,0.000909,f,157
1884,Lonnie,0.000717,m,158
1884,Victoria,0.000901,f,158
1884,Marshall,0.000717,m,159
1884,Celia,0.000887,f,159
1884,Virgil,0.000717,m,160
1884,Janie,0.000887,f,160
1884,Fredrick,0.000701,m,161
1884,Ola,0.000879,f,161
1884,Irvin,0.000701,m,162
1884,Nell,0.000872,f,162
1884,Claud,0.000693,m,163
1884,Sophie,0.000872,f,163
1884,Elijah,0.000693,m,164
1884,Bettie,0.000858,f,164
1884,Simon,0.000693,m,165
1884,Isabelle,0.000836,f,165
1884,Mike,0.000684,m,166
1884,Adeline,0.000814,f,166
1884,Adam,0.000676,m,167
1884,Eunice,0.000814,f,167
1884,Emmett,0.000676,m,168
1884,Eula,0.000807,f,168
1884,Jasper,0.000676,m,169
1884,Cecelia,0.000792,f,169
1884,Silas,0.000676,m,170
