year,name,fraction,sex,rank
1898,John,0.061764,m,1
1898,Mary,0.052549,f,1
1898,William,0.056018,m,2
1898,Anna,0.021058,f,2
1898,James,0.04028,m,3
1898,Helen,0.019077,f,3
1898,George,0.036737,m,4
1898,Margaret,0.01713,f,4
1898,Charles,0.026927,m,5
1898,Ruth,0.015499,f,5
1898,Joseph,0.024005,m,6
1898,Florence,0.013825,f,6
1898,Robert,0.022195,m,7
1898,Elizabeth,0.013347,f,7
1898,Frank,0.022142,m,8
1898,Ethel,0.01288,f,8
1898,Edward,0.017691,m,9
1898,Marie,0.01253,f,9
1898,Thomas,0.016359,m,10
1898,Lillian,0.011166,f,10
1898,Henry,0.016238,m,11
1898,Alice,0.010381,f,11
1898,Harry,0.016117,m,12
1898,Edna,0.010261,f,12
1898,Walter,0.015155,m,13
1898,Emma,0.01017,f,13
1898,Arthur,0.012256,m,14
1898,Clara,0.009962,f,14
1898,Fred,0.010954,m,15
1898,Grace,0.009944,f,15
1898,Albert,0.010727,m,16
1898,Bessie,0.009655,f,16
1898,Clarence,0.010038,m,17
1898,Bertha,0.009637,f,17
1898,Willie,0.008584,m,18
1898,Annie,0.00901,f,18
1898,Dewey,0.008441,m,19
1898,Hazel,0.008897,f,19
1898,Roy,0.007941,m,20
1898,Rose,0.008886,f,20
1898,Paul,0.007502,m,21
1898,Minnie,0.008787,f,21
1898,Harold,0.00729,m,22
1898,Frances,0.008678,f,22
1898,Raymond,0.007033,m,23
1898,Mabel,0.008503,f,23
1898,Carl,0.006957,m,24
1898,Gertrude,0.008397,f,24
1898,Earl,0.006684,m,25
1898,Martha,0.007967,f,25
1898,Richard,0.006593,m,26
1898,Pearl,0.007872,f,26
1898,Louis,0.006518,m,27
1898,Gladys,0.007791,f,27
1898,Ernest,0.006351,m,28
1898,Mildred,0.007664,f,28
1898,Joe,0.00626,m,29
1898,Ida,0.007624,f,29
1898,David,0.00617,m,30
1898,Myrtle,0.007624,f,30
1898,Ralph,0.006079,m,31
1898,Esther,0.007467,f,31
1898,Samuel,0.00567,m,32
1898,Edith,0.007226,f,32
1898,Charlie,0.005511,m,33
1898,Elsie,0.007,f,33
1898,Herbert,0.00542,m,34
1898,Irene,0.006938,f,34
1898,Howard,0.005344,m,35
1898,Eva,0.00665,f,35
1898,Alfred,0.004883,m,36
1898,Nellie,0.006602,f,36
1898,Jack,0.004792,m,37
1898,Sarah,0.006566,f,37
1898,Andrew,0.004625,m,38
1898,Laura,0.006449,f,38
1898,Leo,0.004451,m,39
1898,Ella,0.006256,f,39
1898,Elmer,0.004413,m,40
1898,Agnes,0.00623,f,40
1898,Oscar,0.004133,m,41
1898,Catherine,0.006219,f,41
1898,Sam,0.004111,m,42
1898,Louise,0.006176,f,42
1898,Francis,0.004095,m,43
1898,Dorothy,0.006095,f,43
1898,Lawrence,0.004035,m,44
1898,Lillie,0.005552,f,44
1898,Daniel,0.003959,m,45
1898,Julia,0.005333,f,45
1898,Lee,0.00377,m,46
1898,Josephine,0.005198,f,46
1898,Jesse,0.003603,m,47
1898,Carrie,0.005001,f,47
1898,Will,0.003596,m,48
1898,Hattie,0.004844,f,48
1898,Eugene,0.003581,m,49
1898,Lena,0.004815,f,49
1898,Herman,0.003535,m,50
1898,Mattie,0.004793,f,50
1898,Floyd,0.003285,m,51
1898,Cora,0.004757,f,51
1898,Michael,0.003285,m,52
1898,Alma,0.004738,f,52
1898,Leonard,0.003187,m,53
1898,Viola,0.00464,f,53
1898,Peter,0.003096,m,54
1898,Blanche,0.004629,f,54
1898,Benjamin,0.003066,m,55
1898,Jessie,0.004538,f,55
1898,Ray,0.002983,m,56
1898,Mae,0.004519,f,56
1898,Edwin,0.002967,m,57
1898,Jennie,0.004355,f,57
1898,Clyde,0.002899,m,58
1898,Ruby,0.004344,f,58
1898,Claude,0.002808,m,59
1898,Lucy,0.004173,f,59
1898,Frederick,0.002786,m,60
1898,Beatrice,0.004093,f,60
1898,Russell,0.002718,m,61
1898,Fannie,0.003958,f,61
1898,Lewis,0.002665,m,62
1898,Marion,0.003958,f,62
1898,Martin,0.002566,m,63
1898,Mamie,0.003954,f,63
1898,Tom,0.002551,m,64
1898,Lula,0.003899,f,64
1898,Anthony,0.00246,m,65
1898,Stella,0.003874,f,65
1898,Chester,0.00243,m,66
1898,Ada,0.003728,f,66
1898,Clifford,0.0024,m,67
1898,Maude,0.003681,f,67
1898,Leroy,0.002385,m,68
1898,Dora,0.003389,f,68
1898,Ben,0.002347,m,69
1898,Katherine,0.003334,f,69
1898,Lester,0.002256,m,70
1898,Pauline,0.003283,f,70
1898,Stanley,0.002233,m,71
1898,Willie,0.003203,f,71
1898,Edgar,0.002157,m,72
1898,Maggie,0.003195,f,72
1898,Bernard,0.00215,m,73
1898,Vera,0.003195,f,73
1898,Harvey,0.00215,m,74
1898,Nora,0.003166,f,74
1898,Theodore,0.002127,m,75
1898,Rosa,0.003068,f,75
1898,Luther,0.002082,m,76
1898,Evelyn,0.003049,f,76
1898,Jim,0.002036,m,77
1898,Sadie,0.002947,f,77
1898,Jessie,0.002021,m,78
1898,Virginia,0.002922,f,78
1898,Lloyd,0.002006,m,79
1898,Marguerite,0.002918,f,79
1898,Otto,0.001961,m,80
1898,Lucille,0.0029,f,80
1898,Eddie,0.001938,m,81
1898,Ellen,0.002867,f,81
1898,Jacob,0.001938,m,82
1898,Beulah,0.002856,f,82
1898,Leon,0.0019,m,83
1898,Effie,0.002604,f,83
