year,name,fraction,sex,rank
2014,Noah,0.009436,m,1
2014,Emma,0.010716,f,1
2014,Liam,0.009022,m,2
2014,Olivia,0.010143,f,2
2014,Mason,0.008405,m,3
2014,Sophia,0.009532,f,3
2014,Jacob,0.00825,m,4
2014,Isabella,0.008753,f,4
2014,William,0.008222,m,5
2014,Ava,0.008038,f,5
2014,Ethan,0.007684,m,6
2014,Mia,0.006916,f,6
2014,Michael,0.007557,m,7
2014,Emily,0.006473,f,7
2014,Alexander,0.007536,m,8
2014,Abigail,0.006188,f,8
2014,James,0.007054,m,9
2014,Madison,0.005282,f,9
2014,Daniel,0.006812,m,10
2014,Charlotte,0.005177,f,10
2014,Elijah,0.006765,m,11
2014,Harper,0.004916,f,11
2014,Benjamin,0.006747,m,12
2014,Sofia,0.004912,f,12
2014,Logan,0.00667,m,13
2014,Elizabeth,0.0049,f,13
2014,Aiden,0.006551,m,14
2014,Avery,0.004899,f,14
2014,Jayden,0.006339,m,15
2014,Amelia,0.004502,f,15
2014,Matthew,0.006314,m,16
2014,Evelyn,0.004476,f,16
2014,Jackson,0.005973,m,17
2014,Ella,0.00438,f,17
2014,David,0.005972,m,18
2014,Chloe,0.004373,f,18
2014,Lucas,0.005941,m,19
2014,Victoria,0.004092,f,19
2014,Joseph,0.005925,m,20
2014,Grace,0.003912,f,20
2014,Anthony,0.005661,m,21
2014,Aubrey,0.003903,f,21
2014,Andrew,0.005457,m,22
2014,Zoey,0.003798,f,22
2014,Samuel,0.005375,m,23
2014,Natalie,0.003637,f,23
2014,Gabriel,0.005339,m,24
2014,Addison,0.00358,f,24
2014,Joshua,0.005332,m,25
2014,Lillian,0.00354,f,25
2014,John,0.005223,m,26
2014,Brooklyn,0.003492,f,26
2014,Carter,0.005219,m,27
2014,Lily,0.003468,f,27
2014,Luke,0.005134,m,28
2014,Hannah,0.00337,f,28
2014,Dylan,0.005087,m,29
2014,Layla,0.003303,f,29
2014,Christopher,0.005061,m,30
2014,Scarlett,0.003074,f,30
2014,Isaac,0.004877,m,31
2014,Aria,0.003032,f,31
2014,Oliver,0.004612,m,32
2014,Zoe,0.003007,f,32
2014,Henry,0.004609,m,33
2014,Samantha,0.002932,f,33
2014,Sebastian,0.004548,m,34
2014,Anna,0.002914,f,34
2014,Caleb,0.004511,m,35
2014,Leah,0.002869,f,35
2014,Owen,0.00447,m,36
2014,Audrey,0.002847,f,36
2014,Ryan,0.004439,m,37
2014,Ariana,0.002813,f,37
2014,Nathan,0.004389,m,38
2014,Savannah,0.002802,f,38
2014,Wyatt,0.004338,m,39
2014,Allison,0.0028,f,39
2014,Hunter,0.00431,m,40
2014,Arianna,0.002696,f,40
2014,Jack,0.004273,m,41
2014,Camila,0.00267,f,41
2014,Christian,0.004133,m,42
2014,Gabriella,0.00261,f,42
2014,Landon,0.004022,m,43
2014,Penelope,0.002602,f,43
2014,Jonathan,0.003963,m,44
2014,Claire,0.002565,f,44
2014,Levi,0.003937,m,45
2014,Aaliyah,0.002502,f,45
2014,Jaxon,0.003763,m,46
2014,Sadie,0.002489,f,46
2014,Julian,0.003749,m,47
2014,Riley,0.002453,f,47
2014,Isaiah,0.003728,m,48
2014,Skylar,0.002442,f,48
2014,Eli,0.003661,m,49
2014,Nora,0.002425,f,49
2014,Aaron,0.003615,m,50
2014,Sarah,0.002408,f,50
2014,Charles,0.003591,m,51
2014,Hailey,0.002362,f,51
2014,Connor,0.00353,m,52
2014,Kaylee,0.002325,f,52
2014,Cameron,0.003449,m,53
2014,Paisley,0.0023,f,53
2014,Thomas,0.003435,m,54
2014,Kennedy,0.002299,f,54
2014,Jeremiah,0.003363,m,55
2014,Ellie,0.002294,f,55
2014,Jordan,0.003359,m,56
2014,Peyton,0.002276,f,56
2014,Nicholas,0.003308,m,57
2014,Annabelle,0.00223,f,57
2014,Evan,0.003282,m,58
2014,Caroline,0.002223,f,58
2014,Adrian,0.003269,m,59
2014,Serenity,0.002221,f,59
2014,Robert,0.003246,m,60
2014,Madelyn,0.002205,f,60
2014,Gavin,0.003234,m,61
2014,Lucy,0.002198,f,61
2014,Brayden,0.003217,m,62
2014,Aubree,0.002186,f,62
2014,Grayson,0.003212,m,63
2014,Alexa,0.002174,f,63
2014,Josiah,0.003158,m,64
2014,Nevaeh,0.002172,f,64
2014,Colton,0.003123,m,65
2014,Alexis,0.002169,f,65
2014,Austin,0.003082,m,66
2014,Stella,0.002148,f,66
2014,Angel,0.003081,m,67
2014,Violet,0.002142,f,67
2014,Jace,0.003073,m,68
2014,Genesis,0.002131,f,68
2014,Dominic,0.003056,m,69
2014,Mackenzie,0.002125,f,69
2014,Kevin,0.00288,m,70
2014,Bella,0.002095,f,70
2014,Brandon,0.002853,m,71
2014,Autumn,0.002083,f,71
2014,Tyler,0.002852,m,72
2014,Mila,0.002078,f,72
2014,Parker,0.002792,m,73
2014,Kylie,0.002026,f,73
2014,Ayden,0.002747,m,74
2014,Maya,0.002022,f,74
2014,Jason,0.002716,m,75
2014,Piper,0.001978,f,75
2014,Jose,0.002677,m,76
2014,Alyssa,0.001962,f,76
2014,Ian,0.002665,m,77
2014,Taylor,0.001951,f,77
2014,Chase,0.002617,m,78
2014,Eleanor,0.001912,f,78
2014,Adam,0.002604,m,79
2014,Faith,0.001908,f,79
2014,Hudson,0.002559,m,80
2014,Naomi,0.001899,f,80
2014,Nolan,0.002544,m,81
2014,Melanie,0.001892,f,81
2014,Zachary,0.002531,m,82
2014,Katherine,0.001885,f,82
2014,Easton,0.002435,m,83
2014,Eva,0.001884,f,83
2014,Blake,0.002415,m,84
2014,Lydia,0.001864,f,84
2014,Jaxson,0.00241,m,85
2014,Brianna,0.001848,f,85
2014,Cooper,0.002367,m,86
2014,Julia,0.001842,f,86
2014,Lincoln,0.002355,m,87
2014,Ashley,0.00182,f,87
2014,Xavier,0.002334,m,88
2014,Khloe,0.001815,f,88
2014,Bentley,0.002331,m,89
2014,Madeline,0.001762,f,89
2014,Kayden,0.002309,m,90
2014,Ruby,0.001752,f,90
2014,Carson,0.002256,m,91
2014,Sophie,0.001735,f,91
2014,Asher,0.002113,m,92
2014,Alexandra,0.001695,f,92
2014,Brody,0.002112,m,93
2014,London,0.001682,f,93
2014,Nathaniel,0.002105,m,94
2014,Lauren,0.001582,f,94
2014,Ryder,0.002005,m,95
2014,Gianna,0.001576,f,95
2014,Justin,0.001968,m,96
2014,Isabelle,0.001575,f,96
2014,Leo,0.001939,m,97
2014,Vivian,0.001567,f,97
2014,Tristan,0.001915,m,98
2014,Alice,0.001562,f,98
2014,Juan,0.001906,m,99
2014,Jasmine,0.001552,f,99
2014,Luis,0.001905,m,100
2014,Hadley,0.001542,f,100
2014,Camden,0.001901,m,101
2014,Kayla,0.00154,f,101
2014,Damian,0.001895,m,102
2014,Morgan,0.001537,f,102
2014,Elias,0.001845,m,103
2014,Cora,0.001517,f,103
2014,Vincent,0.001837,m,104
2014,Bailey,0.001507,f,104
2014,Jase,0.00183,m,105
2014,Hazel,0.001486,f,105
2014,Mateo,0.001827,m,106
2014,Kimberly,0.001484,f,106
2014,Maxwell,0.001825,m,107
2014,Reagan,0.001484,f,107
2014,Miles,0.0018,m,108
2014,Clara,0.001462,f,108
2014,Micah,0.001788,m,109
2014,Sydney,0.00146,f,109
2014,Sawyer,0.001755,m,110
2014,Trinity,0.001438,f,110
2014,Jesus,0.00172,m,111
2014,Natalia,0.001431,f,111
2014,Max,0.001708,m,112
2014,Valentina,0.001422,f,112
2014,Roman,0.001697,m,113
2014,Rylee,0.00142,f,113
2014,Leonardo,0.001685,m,114
2014,Maria,0.001418,f,114
2014,Cole,0.001672,m,115
2014,Jocelyn,0.001413,f,115
2014,Santiago,0.001672,m,116
2014,Aurora,0.001403,f,116
2014,Bryson,0.001672,m,117
2014,Eliana,0.001403,f,117
2014,Carlos,0.001671,m,118
2014,Brielle,0.001357,f,118
2014,Ezra,0.00167,m,119
2014,Liliana,0.001349,f,119
2014,Braxton,0.001639,m,120
2014,Mary,0.001348,f,120
2014,Brantley,0.001635,m,121
2014,Elena,0.001338,f,121
2014,Declan,0.001621,m,122
2014,Molly,0.001332,f,122
2014,Eric,0.001621,m,123
2014,Makayla,0.001323,f,123
