year,name,fraction,sex
1903,John,0.058828,m
1903,Mary,0.051312,f
1903,William,0.048799,m
1903,Helen,0.022031,f
1903,James,0.042374,m
1903,Anna,0.018325,f
1903,George,0.030628,m
1903,Margaret,0.018138,f
1903,Charles,0.024836,m
1903,Ruth,0.01624,f
1903,Joseph,0.024133,m
1903,Elizabeth,0.013383,f
1903,Robert,0.023537,m
1903,Marie,0.01247,f
1903,Frank,0.020444,m
1903,Florence,0.012466,f
1903,Edward,0.017537,m
1903,Ethel,0.011707,f
1903,Thomas,0.015171,m
1903,Mildred,0.0111,f
1903,Henry,0.014862,m
1903,Dorothy,0.011064,f
1903,Walter,0.014228,m
1903,Alice,0.010769,f
1903,Harry,0.012735,m
1903,Lillian,0.010683,f
1903,Willie,0.011243,m
1903,Gladys,0.009612,f
1903,Arthur,0.011096,m
1903,Edna,0.009587,f
1903,Albert,0.010338,m
1903,Grace,0.0094,f
1903,Clarence,0.009751,m
1903,Annie,0.00917,f
1903,Fred,0.00931,m
1903,Rose,0.008907,f
1903,Paul,0.008359,m
1903,Frances,0.008501,f
1903,Harold,0.008235,m
1903,Clara,0.008418,f
1903,Raymond,0.008127,m
1903,Bessie,0.008408,f
1903,Roy,0.007539,m
1903,Bertha,0.0083,f
1903,Carl,0.007036,m
1903,Emma,0.008296,f
1903,Joe,0.00692,m
1903,Gertrude,0.008099,f
1903,Louis,0.006874,m
1903,Mabel,0.007775,f
1903,Richard,0.006673,m
1903,Hazel,0.007689,f
1903,Earl,0.006472,m
1903,Pearl,0.007354,f
1903,Jack,0.006426,m
1903,Irene,0.007193,f
1903,Ralph,0.00624,m
1903,Martha,0.007117,f
1903,Ernest,0.005908,m
1903,Myrtle,0.007117,f
1903,Samuel,0.00573,m
1903,Louise,0.006955,f
1903,Charlie,0.005714,m
1903,Catherine,0.006887,f
1903,David,0.005536,m
1903,Edith,0.006833,f
1903,Herbert,0.005165,m
1903,Esther,0.006769,f
1903,Francis,0.005142,m
1903,Minnie,0.006636,f
1903,Theodore,0.005127,m
1903,Eva,0.006409,f
1903,Howard,0.004918,m
1903,Ida,0.006377,f
1903,Leo,0.004918,m
1903,Elsie,0.006183,f
1903,Alfred,0.004307,m
1903,Agnes,0.005809,f
1903,Elmer,0.004299,m
1903,Josephine,0.005705,f
1903,Sam,0.004268,m
1903,Sarah,0.005582,f
1903,Andrew,0.004261,m
1903,Ruby,0.005528,f
1903,Lawrence,0.004145,m
1903,Laura,0.005406,f
1903,Eugene,0.003696,m
1903,Viola,0.005374,f
1903,Lee,0.003688,m
1903,Nellie,0.005359,f
1903,Floyd,0.00365,m
1903,Lillie,0.005338,f
1903,Michael,0.003603,m
1903,Thelma,0.005316,f
1903,Herman,0.003472,m
1903,Julia,0.005201,f
1903,Leonard,0.003464,m
1903,Beatrice,0.005173,f
1903,Daniel,0.00334,m
1903,Ella,0.005101,f
1903,Oscar,0.003302,m
1903,Mattie,0.004594,f
1903,Clyde,0.003193,m
1903,Carrie,0.0045,f
1903,Lester,0.003093,m
1903,Alma,0.004472,f
1903,Anthony,0.003085,m
1903,Evelyn,0.004353,f
1903,Ray,0.00307,m
1903,Jessie,0.004321,f
1903,Russell,0.003016,m
1903,Lena,0.004313,f
1903,Jesse,0.003,m
1903,Lucille,0.004288,f
1903,Peter,0.002876,m
1903,Mae,0.004285,f
1903,Stanley,0.002791,m
1903,Blanche,0.00422,f
1903,Donald,0.002776,m
1903,Hattie,0.003976,f
1903,Clifford,0.002691,m
1903,Marion,0.003746,f
1903,Edwin,0.002683,m
1903,Pauline,0.003746,f
1903,Frederick,0.002637,m
1903,Virginia,0.00371,f
1903,Leroy,0.002629,m
1903,Fannie,0.003652,f
1903,Lewis,0.00259,m
1903,Stella,0.003652,f
1903,Cecil,0.002567,m
1903,Katherine,0.003648,f
1903,Kenneth,0.002552,m
1903,Willie,0.003645,f
1903,Chester,0.002528,m
1903,Lucy,0.003559,f
1903,Benjamin,0.002505,m
1903,Mamie,0.003559,f
1903,Eddie,0.002428,m
1903,Cora,0.003544,f
1903,Claude,0.002327,m
1903,Jennie,0.003365,f
1903,Lloyd,0.002312,m
1903,Beulah,0.003307,f
1903,Tom,0.002281,m
1903,Lula,0.003282,f
1903,Harvey,0.002266,m
1903,Rosa,0.003275,f
1903,Will,0.002266,m
1903,Vera,0.003232,f
1903,Leon,0.002219,m
1903,Leona,0.003167,f
1903,Martin,0.002188,m
1903,Bernice,0.00312,f
1903,Jessie,0.002165,m
1903,Ada,0.00303,f
