year,name,fraction,sex,rank
1927,Robert,0.053076,m,1
1927,Mary,0.057133,f,1
1927,John,0.048156,m,2
1927,Dorothy,0.029107,f,2
1927,James,0.046194,m,3
1927,Betty,0.028651,f,3
1927,William,0.044305,m,4
1927,Helen,0.020479,f,4
1927,Charles,0.027487,m,5
1927,Margaret,0.017763,f,5
1927,Richard,0.023037,m,6
1927,Ruth,0.015704,f,6
1927,George,0.022333,m,7
1927,Doris,0.013351,f,7
1927,Donald,0.020514,m,8
1927,Virginia,0.01272,f,8
1927,Joseph,0.020227,m,9
1927,Shirley,0.010769,f,9
1927,Edward,0.01645,m,10
1927,Barbara,0.010644,f,10
1927,Thomas,0.014655,m,11
1927,Mildred,0.010559,f,11
1927,Frank,0.012375,m,12
1927,Frances,0.010505,f,12
1927,Paul,0.011709,m,13
1927,Elizabeth,0.010131,f,13
1927,Harold,0.011384,m,14
1927,Jean,0.010119,f,14
1927,Raymond,0.011021,m,15
1927,Evelyn,0.009298,f,15
1927,Jack,0.011017,m,16
1927,Anna,0.009071,f,16
1927,Walter,0.009763,m,17
1927,Alice,0.008639,f,17
1927,Kenneth,0.009336,m,18
1927,Patricia,0.008535,f,18
1927,Henry,0.008493,m,19
1927,Lois,0.008496,f,19
1927,Eugene,0.008386,m,20
1927,Marie,0.008342,f,20
1927,David,0.008111,m,21
1927,Irene,0.006961,f,21
1927,Arthur,0.008038,m,22
1927,Gloria,0.006903,f,22
1927,Albert,0.007856,m,23
1927,Rose,0.006873,f,23
1927,Ralph,0.00726,m,24
1927,Martha,0.006717,f,24
1927,Harry,0.006901,m,25
1927,Marjorie,0.006564,f,25
1927,Carl,0.006266,m,26
1927,Norma,0.006467,f,26
1927,Willie,0.005998,m,27
1927,Louise,0.006231,f,27
1927,Howard,0.005878,m,28
1927,Florence,0.006183,f,28
1927,Louis,0.005736,m,29
1927,Phyllis,0.006004,f,29
1927,Joe,0.005629,m,30
1927,Ruby,0.005875,f,30
1927,Billy,0.005562,m,31
1927,Catherine,0.005869,f,31
1927,Clarence,0.005558,m,32
1927,Lillian,0.005808,f,32
1927,Earl,0.005512,m,33
1927,Eleanor,0.005631,f,33
1927,Roy,0.005497,m,34
1927,Dolores,0.005475,f,34
1927,Fred,0.005432,m,35
1927,Joyce,0.005407,f,35
1927,Francis,0.004857,m,36
1927,Annie,0.005306,f,36
1927,Lawrence,0.004795,m,37
1927,Gladys,0.005189,f,37
1927,Gerald,0.004743,m,38
1927,Thelma,0.005099,f,38
1927,Norman,0.004727,m,39
1927,Josephine,0.004941,f,39
1927,Leonard,0.004571,m,40
1927,Edna,0.004922,f,40
1927,Ernest,0.004482,m,41
1927,Joan,0.004879,f,41
1927,Herbert,0.00432,m,42
1927,Pauline,0.004862,f,42
1927,Anthony,0.004233,m,43
1927,June,0.00464,f,43
1927,Stanley,0.004221,m,44
1927,Lorraine,0.004633,f,44
1927,Alfred,0.004094,m,45
1927,Lucille,0.004556,f,45
1927,Daniel,0.003974,m,46
1927,Marilyn,0.004492,f,46
1927,Marvin,0.003784,m,47
1927,Ethel,0.004436,f,47
1927,Melvin,0.003616,m,48
1927,Edith,0.004369,f,48
1927,Samuel,0.003603,m,49
1927,Bernice,0.004291,f,49
1927,Bernard,0.003585,m,50
1927,Grace,0.004289,f,50
1927,Leroy,0.003367,m,51
1927,Marion,0.004215,f,51
1927,Michael,0.003104,m,52
1927,Theresa,0.004147,f,52
1927,Floyd,0.003054,m,53
1927,Hazel,0.004122,f,53
1927,Russell,0.003047,m,54
1927,Rita,0.004112,f,54
