year,name,fraction,sex
1983,Michael,0.036499,m
1983,Jennifer,0.03037,f
1983,Christopher,0.031853,m
1983,Jessica,0.025308,f
1983,Matthew,0.026951,m
1983,Amanda,0.018866,f
1983,David,0.021039,m
1983,Ashley,0.018607,f
1983,Joshua,0.019703,m
1983,Sarah,0.015219,f
1983,James,0.019509,m
1983,Melissa,0.01312,f
1983,Jason,0.018846,m
1983,Nicole,0.012517,f
1983,Daniel,0.018651,m
1983,Stephanie,0.012479,f
1983,John,0.017794,m
1983,Heather,0.011598,f
1983,Robert,0.017577,m
1983,Elizabeth,0.011088,f
1983,Joseph,0.016344,m
1983,Crystal,0.010007,f
1983,Justin,0.01519,m
1983,Amy,0.009555,f
1983,Ryan,0.014944,m
1983,Michelle,0.009407,f
1983,Brian,0.013992,m
1983,Tiffany,0.008921,f
1983,Andrew,0.013727,m
1983,Kimberly,0.008591,f
1983,William,0.013627,m
1983,Christina,0.008585,f
1983,Brandon,0.012623,m
1983,Amber,0.008321,f
1983,Adam,0.012606,m
1983,Erin,0.008292,f
1983,Jonathan,0.01221,m
1983,Rebecca,0.008223,f
1983,Eric,0.01092,m
1983,Rachel,0.008154,f
1983,Nicholas,0.010678,m
1983,Megan,0.007894,f
1983,Anthony,0.010644,m
1983,Angela,0.007389,f
1983,Steven,0.009829,m
1983,Laura,0.007375,f
1983,Thomas,0.009428,m
1983,Lauren,0.007235,f
1983,Kevin,0.009328,m
1983,Emily,0.006918,f
1983,Timothy,0.008781,m
1983,Kelly,0.006475,f
1983,Richard,0.008531,m
1983,Lisa,0.006409,f
1983,Jeffrey,0.008401,m
1983,Jamie,0.006165,f
1983,Aaron,0.007761,m
1983,Danielle,0.005944,f
1983,Jeremy,0.007652,m
1983,Andrea,0.00582,f
1983,Mark,0.007411,m
1983,Sara,0.005637,f
1983,Benjamin,0.007133,m
1983,Mary,0.005531,f
1983,Charles,0.007092,m
1983,Erica,0.005426,f
1983,Kyle,0.006642,m
1983,Katherine,0.005412,f
1983,Stephen,0.006205,m
1983,Lindsey,0.004851,f
1983,Jacob,0.005903,m
1983,Lindsay,0.004818,f
1983,Patrick,0.005837,m
1983,Kristen,0.004816,f
1983,Scott,0.005825,m
1983,Shannon,0.004709,f
1983,Paul,0.00581,m
1983,April,0.004587,f
1983,Nathan,0.005663,m
1983,Samantha,0.004308,f
1983,Travis,0.005625,m
1983,Alicia,0.004188,f
1983,Gregory,0.005358,m
1983,Kristin,0.004062,f
1983,Dustin,0.005197,m
1983,Maria,0.003825,f
1983,Sean,0.00516,m
1983,Courtney,0.003772,f
1983,Kenneth,0.004814,m
1983,Katie,0.003746,f
1983,Jesse,0.004545,m
1983,Julie,0.003719,f
1983,Bryan,0.004396,m
1983,Christine,0.003631,f
1983,Jose,0.004332,m
1983,Holly,0.003571,f
1983,Chad,0.003964,m
1983,Vanessa,0.003569,f
1983,Zachary,0.003921,m
1983,Kathryn,0.003561,f
1983,Derek,0.003748,m
1983,Tara,0.003506,f
1983,Bradley,0.003617,m
1983,Natalie,0.0032,f
1983,Shawn,0.003413,m
1983,Jacqueline,0.003019,f
1983,Samuel,0.003326,m
1983,Monica,0.003019,f
1983,Edward,0.003219,m
1983,Anna,0.002917,f
1983,Jared,0.00314,m
1983,Brandi,0.002908,f
1983,Tyler,0.003123,m
1983,Brandy,0.002902,f
1983,Marcus,0.003022,m
1983,Victoria,0.00282,f
1983,Peter,0.002941,m
1983,Allison,0.002778,f
1983,Donald,0.00286,m
1983,Patricia,0.002751,f
1983,Keith,0.002853,m
1983,Stacy,0.002615,f
1983,Juan,0.002627,m
1983,Cynthia,0.002545,f
1983,Alexander,0.002578,m
1983,Kristina,0.00245,f
1983,Ronald,0.002526,m
1983,Brittany,0.002446,f
1983,George,0.00241,m
1983,Carrie,0.002402,f
1983,Phillip,0.002396,m
1983,Catherine,0.002375,f
1983,Joel,0.002333,m
1983,Leslie,0.002372,f
1983,Gary,0.002293,m
1983,Veronica,0.002274,f
1983,Douglas,0.002244,m
1983,Diana,0.002256,f
1983,Craig,0.002195,m
1983,Cassandra,0.002239,f
1983,Jordan,0.002154,m
1983,Natasha,0.002209,f
1983,Raymond,0.002153,m
1983,Dana,0.002193,f
1983,Brett,0.002135,m
1983,Kathleen,0.002193,f
1983,Corey,0.00213,m
1983,Valerie,0.002182,f
1983,Carlos,0.0021,m
1983,Meghan,0.002173,f
1983,Antonio,0.001975,m
1983,Stacey,0.002123,f
1983,Ian,0.00197,m
1983,Karen,0.002119,f
1983,Derrick,0.001963,m
1983,Krystal,0.002077,f
1983,Nathaniel,0.001955,m
1983,Melanie,0.001985,f
1983,Erik,0.001951,m
1983,Erika,0.001983,f
1983,Cody,0.001883,m
1983,Kayla,0.001971,f
1983,Philip,0.00187,m
1983,Leah,0.001946,f
1983,Cory,0.001826,m
1983,Alexis,0.001936,f
1983,Shane,0.001826,m
1983,Candice,0.001911,f
1983,Larry,0.001815,m
1983,Julia,0.00189,f
1983,Frank,0.001803,m
1983,Susan,0.001874,f
1983,Todd,0.00179,m
1983,Misty,0.001782,f
1983,Luis,0.001781,m
1983,Sandra,0.001772,f
1983,Gabriel,0.001753,m
1983,Tracy,0.001765,f
1983,Casey,0.001734,m
1983,Latoya,0.001761,f
1983,Jeffery,0.001693,m
1983,Pamela,0.001692,f
1983,Dennis,0.001636,m
1983,Margaret,0.001644,f
1983,Evan,0.001635,m
1983,Nichole,0.001637,f
1983,Brent,0.001625,m
1983,Desiree,0.001629,f
1983,Victor,0.001594,m
1983,Heidi,0.001629,f
1983,Randy,0.001567,m
1983,Brooke,0.001601,f
1983,Vincent,0.001554,m
1983,Renee,0.001592,f
1983,Seth,0.001532,m
1983,Jill,0.001558,f
1983,Curtis,0.001528,m
1983,Bethany,0.001546,f
1983,Jeremiah,0.001528,m
1983,Tina,0.001532,f
1983,Wesley,0.001497,m
1983,Kara,0.001517,f
1983,Alan,0.001486,m
1983,Chelsea,0.001513,f
1983,Jerry,0.001479,m
1983,Teresa,0.00151,f
1983,Russell,0.001473,m
1983,Candace,0.001507,f
1983,Luke,0.001422,m
1983,Stefanie,0.00149,f
1983,Carl,0.001397,m
1983,Dawn,0.001476,f
1983,Adrian,0.001365,m
1983,Sheena,0.001472,f
1983,Jesus,0.001346,m
1983,Katrina,0.001455,f
1983,Blake,0.00134,m
1983,Denise,0.001438,f
1983,Terry,0.001325,m
1983,Casey,0.001429,f
1983,Shaun,0.001323,m
1983,Sabrina,0.001428,f
1983,Christian,0.001297,m
1983,Marquita,0.001421,f
1983,Troy,0.001291,m
1983,Lori,0.001408,f
1983,Miguel,0.001277,m
1983,Nancy,0.001408,f
1983,Mario,0.001273,m
1983,Jillian,0.001405,f
1983,Johnny,0.001269,m
1983,Alison,0.001392,f
1983,Lucas,0.001266,m
1983,Monique,0.001388,f
1983,Bobby,0.001265,m
1983,Miranda,0.001386,f
1983,Tony,0.001262,m
1983,Linda,0.001382,f
1983,Allen,0.001205,m
1983,Brenda,0.001359,f
1983,Ricardo,0.001169,m
1983,Gina,0.00135,f
1983,Martin,0.001167,m
1983,Theresa,0.00135,f
1983,Alex,0.001156,m
1983,Rachael,0.001348,f
1983,Billy,0.001154,m
1983,Hannah,0.001341,f
1983,Marc,0.001123,m
1983,Wendy,0.001335,f
1983,Jimmy,0.00112,m
1983,Robin,0.001334,f
1983,Andre,0.001119,m
1983,Jaclyn,0.001334,f
1983,Ricky,0.001118,m
1983,Lacey,0.001332,f
1983,Randall,0.001108,m
1983,Molly,0.001291,f
1983,Trevor,0.001102,m
1983,Anne,0.001288,f
1983,Austin,0.001097,m
1983,Tamara,0.001274,f
1983,Lawrence,0.001088,m
1983,Jenny,0.001256,f
1983,Danny,0.001082,m
1983,Kristy,0.001253,f
1983,Kristopher,0.00108,m
1983,Tanya,0.001244,f
1983,Lance,0.001053,m
1983,Ebony,0.001239,f
1983,Henry,0.001047,m
1983,Kelli,0.001208,f
1983,Johnathan,0.001033,m
1983,Tabitha,0.001206,f
1983,Lee,0.001029,m
1983,Melinda,0.001198,f
1983,Micheal,0.001025,m
1983,Joanna,0.001185,f
1983,Jorge,0.001023,m
1983,Adrienne,0.001161,f
1983,Clinton,0.00102,m
1983,Alisha,0.001145,f
1983,Devin,0.001016,m
1983,Krista,0.001142,f
1983,Mitchell,0.001008,m
1983,Barbara,0.001128,f
1983,Manuel,0.001003,m
1983,Colleen,0.001123,f
1983,Roger,0.001003,m
1983,Kari,0.001117,f
1983,Mathew,0.001002,m
1983,Christy,0.001103,f
1983,Albert,0.000979,m
1983,Tonya,0.001094,f
1983,Chase,0.000979,m
1983,Meredith,0.001084,f
1983,Jon,0.000978,m
1983,Deanna,0.001074,f
1983,Francisco,0.000976,m
1983,Carolyn,0.001069,f
1983,Isaac,0.000962,m
1983,Abigail,0.001067,f
1983,Roberto,0.000951,m
1983,Rebekah,0.001062,f
1983,Jamie,0.00095,m
1983,Caitlin,0.001054,f
1983,Walter,0.000949,m
1983,Kristi,0.001045,f
1983,Louis,0.000946,m
1983,Michele,0.001027,f
1983,Willie,0.000946,m
1983,Tasha,0.001024,f
1983,Arthur,0.000937,m
1983,Ann,0.001013,f
1983,Clayton,0.000928,m
1983,Jaime,0.000996,f
1983,Caleb,0.000919,m
1983,Tammy,0.000996,f
1983,Rodney,0.000909,m
1983,Sharon,0.000994,f
1983,Jonathon,0.000909,m
1983,Marie,0.000978,f
1983,Maurice,0.000904,m
1983,Bridget,0.000977,f
1983,Joe,0.000866,m
1983,Alexandra,0.000947,f
1983,Darren,0.000858,m
1983,Whitney,0.000943,f
1983,Jermaine,0.000839,m
1983,Virginia,0.000938,f
1983,Colin,0.000836,m
1983,Latasha,0.000931,f
1983,Grant,0.000833,m
1983,Morgan,0.000927,f
1983,Gerald,0.000832,m
1983,Regina,0.000923,f
1983,Jay,0.000827,m
1983,Beth,0.000914,f
