year,name,fraction,sex,rank
1973,Michael,0.042029,m,1
1973,Jennifer,0.040181,f,1
1973,Christopher,0.029937,m,2
1973,Amy,0.017351,f,2
1973,Jason,0.028922,m,3
1973,Michelle,0.017331,f,3
1973,James,0.026561,m,4
1973,Kimberly,0.015142,f,4
1973,David,0.025462,m,5
1973,Lisa,0.014588,f,5
1973,John,0.024272,m,6
1973,Melissa,0.014466,f,6
1973,Robert,0.023975,m,7
1973,Angela,0.013446,f,7
1973,Brian,0.022123,m,8
1973,Heather,0.012451,f,8
1973,William,0.01736,m,9
1973,Stephanie,0.01111,f,9
1973,Matthew,0.015206,m,10
1973,Rebecca,0.009569,f,10
1973,Daniel,0.014679,m,11
1973,Nicole,0.008959,f,11
1973,Joseph,0.013215,m,12
1973,Julie,0.008228,f,12
1973,Eric,0.012891,m,13
1973,Elizabeth,0.007952,f,13
1973,Kevin,0.012872,m,14
1973,Mary,0.007923,f,14
1973,Mark,0.012627,m,15
1973,Tammy,0.007236,f,15
1973,Richard,0.012359,m,16
1973,Christina,0.007007,f,16
1973,Jeffrey,0.011909,m,17
1973,Christine,0.006788,f,17
1973,Scott,0.01176,m,18
1973,Kelly,0.006767,f,18
1973,Thomas,0.01111,m,19
1973,Laura,0.006653,f,19
1973,Steven,0.010649,m,20
1973,Tracy,0.006379,f,20
1973,Anthony,0.010172,m,21
1973,Dawn,0.006364,f,21
1973,Timothy,0.009939,m,22
1973,Shannon,0.006309,f,22
1973,Charles,0.009764,m,23
1973,Karen,0.00602,f,23
1973,Paul,0.007994,m,24
1973,Tina,0.00599,f,24
1973,Chad,0.007982,m,25
1973,Susan,0.005973,f,25
1973,Gregory,0.007237,m,26
1973,Cynthia,0.005626,f,26
1973,Shawn,0.007095,m,27
1973,Patricia,0.005455,f,27
1973,Kenneth,0.006803,m,28
1973,Lori,0.005452,f,28
1973,Andrew,0.006648,m,29
1973,Wendy,0.005027,f,29
1973,Ryan,0.006512,m,30
1973,Andrea,0.004998,f,30
1973,Jonathan,0.006365,m,31
1973,Maria,0.004928,f,31
1973,Stephen,0.006169,m,32
1973,Stacy,0.004722,f,32
1973,Jeremy,0.005801,m,33
1973,April,0.004673,f,33
1973,Aaron,0.005722,m,34
1973,Jessica,0.00465,f,34
1973,Todd,0.005377,m,35
1973,Sarah,0.004643,f,35
1973,Sean,0.005301,m,36
1973,Tonya,0.004622,f,36
1973,Patrick,0.005257,m,37
1973,Tara,0.004316,f,37
1973,Edward,0.005183,m,38
1973,Denise,0.004258,f,38
1973,Donald,0.005182,m,39
1973,Sandra,0.004237,f,39
1973,Ronald,0.005159,m,40
1973,Monica,0.004103,f,40
1973,Keith,0.00506,m,41
1973,Stacey,0.004024,f,41
1973,Joshua,0.004996,m,42
1973,Rachel,0.003929,f,42
1973,Bryan,0.004409,m,43
1973,Melanie,0.003912,f,43
1973,Gary,0.004243,m,44
1973,Michele,0.003858,f,44
1973,Adam,0.004239,m,45
1973,Teresa,0.003853,f,45
1973,George,0.004094,m,46
1973,Carrie,0.003755,f,46
1973,Douglas,0.004087,m,47
1973,Pamela,0.003741,f,47
1973,Craig,0.003901,m,48
1973,Crystal,0.003713,f,48
1973,Jose,0.003776,m,49
1973,Danielle,0.003635,f,49
1973,Larry,0.003768,m,50
1973,Tanya,0.003624,f,50
1973,Justin,0.003765,m,51
1973,Amanda,0.003621,f,51
1973,Peter,0.003666,m,52
1973,Tiffany,0.003539,f,52
1973,Travis,0.003636,m,53
1973,Brenda,0.003462,f,53
1973,Shane,0.003539,m,54
1973,Holly,0.003291,f,54
1973,Benjamin,0.003243,m,55
1973,Donna,0.003255,f,55
1973,Dennis,0.003209,m,56
1973,Deborah,0.003205,f,56
1973,Jerry,0.003157,m,57
1973,Sharon,0.003194,f,57
1973,Brandon,0.003141,m,58
1973,Kristen,0.003177,f,58
1973,Troy,0.003137,m,59
1973,Dana,0.003174,f,59
1973,Raymond,0.002995,m,60
1973,Robin,0.003092,f,60
1973,Frank,0.002966,m,61
1973,Linda,0.003044,f,61
1973,Bradley,0.002943,m,62
1973,Jill,0.002921,f,62
1973,Nathan,0.002939,m,63
1973,Barbara,0.002854,f,63
1973,Jeffery,0.00273,m,64
1973,Katherine,0.002844,f,64
1973,Terry,0.002712,m,65
1973,Heidi,0.002829,f,65
1973,Samuel,0.002644,m,66
1973,Tamara,0.002758,f,66
1973,Juan,0.002535,m,67
1973,Catherine,0.002742,f,67
1973,Rodney,0.002515,m,68
1973,Kathleen,0.002735,f,68
1973,Derek,0.002432,m,69
1973,Theresa,0.002689,f,69
1973,Jamie,0.002425,m,70
1973,Rhonda,0.002678,f,70
1973,Phillip,0.002392,m,71
1973,Veronica,0.002673,f,71
1973,Marcus,0.002301,m,72
1973,Melinda,0.002666,f,72
1973,Carlos,0.002214,m,73
1973,Christy,0.002652,f,73
1973,Joel,0.002211,m,74
1973,Cheryl,0.00258,f,74
1973,Jesse,0.002134,m,75
1973,Leslie,0.002544,f,75
1973,Billy,0.002132,m,76
1973,Sherry,0.002544,f,76
1973,Russell,0.002106,m,77
1973,Nancy,0.002536,f,77
1973,Tony,0.002077,m,78
1973,Kristin,0.002513,f,78
1973,Randy,0.002074,m,79
1973,Erin,0.002495,f,79
1973,Brent,0.002036,m,80
1973,Renee,0.002475,f,80
1973,Marc,0.00203,m,81
1973,Erica,0.002443,f,81
1973,Johnny,0.002023,m,82
1973,Brandy,0.00239,f,82
1973,Danny,0.001969,m,83
1973,Gina,0.002379,f,83
1973,Roger,0.001955,m,84
1973,Debra,0.00235,f,84
1973,Nicholas,0.001952,m,85
1973,Diana,0.002265,f,85
1973,Erik,0.001896,m,86
1973,Anna,0.002255,f,86
1973,Derrick,0.001893,m,87
1973,Paula,0.002255,f,87
1973,Brett,0.001877,m,88
1973,Jacqueline,0.002251,f,88
1973,Corey,0.001871,m,89
1973,Sara,0.002239,f,89
1973,Carl,0.001867,m,90
1973,Misty,0.002236,f,90
1973,Philip,0.001858,m,91
1973,Alicia,0.002208,f,91
1973,Antonio,0.001834,m,92
1973,Cindy,0.002112,f,92
1973,Bobby,0.00179,m,93
1973,Ann,0.002095,f,93
1973,Jon,0.001735,m,94
1973,Margaret,0.002039,f,94
1973,Jimmy,0.001694,m,95
1973,Victoria,0.001976,f,95
1973,Chris,0.001676,m,96
1973,Valerie,0.001957,f,96
1973,Christian,0.001673,m,97
1973,Kristina,0.001955,f,97
1973,Curtis,0.001667,m,98
1973,Suzanne,0.001953,f,98
1973,Vincent,0.001662,m,99
1973,Emily,0.001949,f,99
1973,Shannon,0.001633,m,100
1973,Jodi,0.001946,f,100
1973,Walter,0.001629,m,101
1973,Sheila,0.00193,f,101
1973,Gerald,0.001606,m,102
1973,Tracey,0.001916,f,102
1973,Victor,0.001598,m,103
1973,Jamie,0.0019,f,103
1973,Lawrence,0.001565,m,104
1973,Shelly,0.001872,f,104
1973,Joe,0.001562,m,105
1973,Allison,0.001869,f,105
1973,Micheal,0.001534,m,106
1973,Laurie,0.001863,f,106
1973,Wayne,0.001517,m,107
1973,Kathryn,0.001856,f,107
1973,Martin,0.001487,m,108
1973,Kristi,0.001831,f,108
1973,Willie,0.001482,m,109
1973,Brandi,0.001829,f,109
1973,Kyle,0.001472,m,110
1973,Regina,0.001829,f,110
1973,Henry,0.001463,m,111
1973,Deanna,0.001799,f,111
1973,Darren,0.001419,m,112
1973,Bridget,0.001779,f,112
1973,Albert,0.001419,m,113
1973,Yolanda,0.00177,f,113
1973,Alan,0.001408,m,114
1973,Carla,0.001728,f,114
1973,Luis,0.001408,m,115
1973,Diane,0.001674,f,115
1973,Alexander,0.0014,m,116
1973,Carolyn,0.001652,f,116
1973,Roy,0.001385,m,117
1973,Beth,0.00165,f,117
1973,Jay,0.001373,m,118
1973,Katrina,0.001624,f,118
1973,Arthur,0.001367,m,119
1973,Janet,0.001622,f,119
1973,Frederick,0.001352,m,120
1973,Katina,0.001592,f,120
1973,Randall,0.001347,m,121
1973,Carol,0.001581,f,121
1973,Jacob,0.001318,m,122
1973,Anne,0.001577,f,122
1973,Lee,0.001308,m,123
1973,Tricia,0.001535,f,123
1973,Allen,0.001288,m,124
1973,Kathy,0.001526,f,124
1973,Damon,0.001268,m,125
1973,Colleen,0.001484,f,125
1973,Tracy,0.001266,m,126
1973,Aimee,0.001468,f,126
1973,Jermaine,0.001263,m,127
1973,Traci,0.001454,f,127
1973,Cory,0.00126,m,128
1973,Shelley,0.001453,f,128
1973,Mario,0.001251,m,129
1973,Kim,0.001412,f,129
1973,Gabriel,0.001227,m,130
1973,Amber,0.001403,f,130
1973,Darrell,0.001226,m,131
1973,Sonya,0.001395,f,131
1973,Andre,0.001214,m,132
1973,Erika,0.001387,f,132
1973,Ricky,0.001204,m,133
1973,Kristine,0.001382,f,133
1973,Bruce,0.001185,m,134
1973,Vanessa,0.00138,f,134
1973,Louis,0.00118,m,135
1973,Samantha,0.001363,f,135
1973,Ronnie,0.001173,m,136
1973,Julia,0.001346,f,136
1973,Brad,0.001168,m,137
1973,Terri,0.001344,f,137
1973,Jack,0.001148,m,138
1973,Felicia,0.001332,f,138
1973,Tyrone,0.001135,m,139
1973,Jenny,0.001329,f,139
1973,Harold,0.001123,m,140
1973,Natalie,0.001326,f,140
1973,Dale,0.001117,m,141
1973,Megan,0.001301,f,141
1973,Jesus,0.001076,m,142
1973,Anita,0.001277,f,142
1973,Tommy,0.001073,m,143
1973,Krista,0.001257,f,143
1973,Eugene,0.001067,m,144
1973,Connie,0.001247,f,144
1973,Manuel,0.00106,m,145
1973,Lynn,0.001244,f,145
1973,Kelly,0.001055,m,146
1973,Alison,0.00124,f,146
1973,Glenn,0.001054,m,147
1973,Kristy,0.001217,f,147
1973,Lance,0.001044,m,148
1973,Kerry,0.001206,f,148
1973,Ernest,0.00104,m,149
1973,Sherri,0.001192,f,149
1973,Leonard,0.001031,m,150
1973,Stacie,0.001183,f,150
