year,name,fraction,sex
1955,Michael,0.04227,m
1955,Mary,0.031515,f
1955,David,0.041271,m
1955,Deborah,0.0261,f
1955,James,0.040281,m
1955,Linda,0.025584,f
1955,Robert,0.040063,m
1955,Debra,0.025215,f
1955,John,0.038312,m
1955,Susan,0.023644,f
1955,William,0.028694,m
1955,Patricia,0.023055,f
1955,Richard,0.02563,m
1955,Barbara,0.016761,f
1955,Thomas,0.021933,m
1955,Karen,0.016571,f
1955,Mark,0.020212,m
1955,Nancy,0.014972,f
1955,Steven,0.018101,m
1955,Donna,0.013939,f
1955,Charles,0.016917,m
1955,Cynthia,0.013563,f
1955,Gary,0.01647,m
1955,Pamela,0.013317,f
1955,Joseph,0.015124,m
1955,Sandra,0.012524,f
1955,Donald,0.013262,m
1955,Diane,0.011619,f
1955,Kenneth,0.012799,m
1955,Sharon,0.010999,f
1955,Paul,0.012771,m
1955,Carol,0.010994,f
1955,Daniel,0.012658,m
1955,Kathleen,0.010978,f
1955,Ronald,0.012519,m
1955,Brenda,0.009539,f
1955,Larry,0.010923,m
1955,Cheryl,0.009529,f
1955,Jeffrey,0.010776,m
1955,Janet,0.008939,f
1955,Stephen,0.010586,m
1955,Elizabeth,0.008326,f
1955,Timothy,0.009927,m
1955,Kathy,0.007643,f
1955,Dennis,0.009766,m
1955,Denise,0.007263,f
1955,Gregory,0.009477,m
1955,Margaret,0.007201,f
1955,Edward,0.00922,m
1955,Janice,0.00657,f
1955,George,0.008693,m
1955,Teresa,0.006547,f
1955,Kevin,0.00821,m
1955,Rebecca,0.006183,f
1955,Terry,0.007451,m
1955,Catherine,0.0058,f
1955,Douglas,0.007328,m
1955,Joyce,0.005623,f
1955,Randy,0.007159,m
1955,Carolyn,0.005573,f
1955,Anthony,0.006779,m
1955,Judith,0.005202,f
1955,Bruce,0.006736,m
1955,Judy,0.005173,f
1955,Jerry,0.006211,m
1955,Robin,0.005097,f
1955,Frank,0.005315,m
1955,Beverly,0.004984,f
1955,Peter,0.00527,m
1955,Connie,0.004976,f
1955,Raymond,0.00526,m
1955,Betty,0.004953,f
1955,Roger,0.005248,m
1955,Shirley,0.004862,f
1955,Scott,0.005156,m
1955,Theresa,0.004799,f
