year,name,fraction,sex,rank
2015,Noah,0.009622,m,1
2015,Emma,0.010502,f,1
2015,Liam,0.009005,m,2
2015,Olivia,0.010114,f,2
2015,Mason,0.00815,m,3
2015,Sophia,0.008946,f,3
2015,Jacob,0.007819,m,4
2015,Ava,0.008409,f,4
2015,William,0.007797,m,5
2015,Isabella,0.008024,f,5
2015,Ethan,0.007388,m,6
2015,Mia,0.007653,f,6
2015,James,0.007269,m,7
2015,Abigail,0.00637,f,7
2015,Alexander,0.007129,m,8
2015,Emily,0.006052,f,8
2015,Michael,0.007078,m,9
2015,Charlotte,0.005853,f,9
2015,Benjamin,0.006717,m,10
2015,Harper,0.005286,f,10
2015,Elijah,0.006697,m,11
2015,Madison,0.00518,f,11
2015,Daniel,0.00662,m,12
2015,Amelia,0.005062,f,12
2015,Aiden,0.006602,m,13
2015,Elizabeth,0.005001,f,13
2015,Logan,0.006329,m,14
2015,Sofia,0.004975,f,14
2015,Matthew,0.006249,m,15
2015,Evelyn,0.004806,f,15
2015,Lucas,0.006028,m,16
2015,Avery,0.004797,f,16
2015,Jackson,0.00601,m,17
2015,Chloe,0.004072,f,17
2015,David,0.005784,m,18
2015,Ella,0.004059,f,18
2015,Oliver,0.00571,m,19
2015,Grace,0.003935,f,19
2015,Jayden,0.00566,m,20
2015,Victoria,0.003909,f,20
2015,Joseph,0.005636,m,21
2015,Aubrey,0.003792,f,21
2015,Samuel,0.00533,m,22
2015,Scarlett,0.003661,f,22
2015,Gabriel,0.00533,m,23
2015,Zoey,0.00357,f,23
2015,Carter,0.005285,m,24
2015,Addison,0.003452,f,24
2015,Anthony,0.00521,m,25
2015,Lily,0.00342,f,25
2015,John,0.005092,m,26
2015,Lillian,0.003394,f,26
2015,Dylan,0.005036,m,27
2015,Natalie,0.003337,f,27
2015,Luke,0.005035,m,28
2015,Hannah,0.003296,f,28
2015,Henry,0.004984,m,29
2015,Aria,0.00329,f,29
2015,Andrew,0.004958,m,30
2015,Layla,0.00325,f,30
2015,Isaac,0.004882,m,31
2015,Brooklyn,0.003242,f,31
2015,Christopher,0.004812,m,32
2015,Alexa,0.003106,f,32
2015,Joshua,0.004808,m,33
2015,Zoe,0.003101,f,33
2015,Wyatt,0.004725,m,34
2015,Penelope,0.003053,f,34
2015,Sebastian,0.004713,m,35
2015,Riley,0.00294,f,35
2015,Owen,0.004704,m,36
2015,Leah,0.002886,f,36
2015,Caleb,0.004314,m,37
2015,Audrey,0.002877,f,37
2015,Nathan,0.004207,m,38
2015,Savannah,0.002803,f,38
2015,Ryan,0.004179,m,39
2015,Allison,0.002746,f,39
2015,Jack,0.004165,m,40
2015,Samantha,0.002742,f,40
2015,Hunter,0.004086,m,41
2015,Nora,0.002735,f,41
2015,Levi,0.004075,m,42
2015,Skylar,0.002713,f,42
2015,Christian,0.004017,m,43
2015,Camila,0.002706,f,43
2015,Jaxon,0.003955,m,44
2015,Anna,0.002636,f,44
2015,Julian,0.003944,m,45
2015,Paisley,0.002609,f,45
2015,Landon,0.003886,m,46
2015,Ariana,0.002546,f,46
2015,Grayson,0.003877,m,47
2015,Ellie,0.002498,f,47
2015,Jonathan,0.003741,m,48
2015,Aaliyah,0.002497,f,48
2015,Isaiah,0.003737,m,49
2015,Claire,0.00248,f,49
2015,Charles,0.003524,m,50
2015,Violet,0.002471,f,50
2015,Thomas,0.003521,m,51
2015,Stella,0.002461,f,51
2015,Aaron,0.003509,m,52
2015,Sadie,0.002441,f,52
2015,Eli,0.003499,m,53
2015,Mila,0.002428,f,53
2015,Jeremiah,0.003332,m,54
2015,Gabriella,0.002374,f,54
2015,Connor,0.00331,m,55
2015,Lucy,0.002334,f,55
2015,Cameron,0.003305,m,56
2015,Arianna,0.002327,f,56
2015,Josiah,0.003265,m,57
2015,Sarah,0.002323,f,57
2015,Adrian,0.003198,m,58
2015,Kennedy,0.00232,f,58
2015,Jordan,0.003089,m,59
2015,Madelyn,0.002301,f,59
2015,Colton,0.003086,m,60
2015,Eleanor,0.002276,f,60
2015,Brayden,0.003069,m,61
2015,Kaylee,0.002241,f,61
2015,Nicholas,0.003059,m,62
2015,Caroline,0.002223,f,62
2015,Robert,0.002998,m,63
2015,Hazel,0.002207,f,63
2015,Angel,0.00299,m,64
2015,Hailey,0.00218,f,64
2015,Hudson,0.00296,m,65
2015,Genesis,0.002137,f,65
2015,Lincoln,0.002938,m,66
2015,Kylie,0.002132,f,66
2015,Evan,0.002895,m,67
2015,Piper,0.002121,f,67
2015,Dominic,0.002872,m,68
2015,Maya,0.002119,f,68
2015,Austin,0.002846,m,69
2015,Autumn,0.002113,f,69
2015,Gavin,0.002833,m,70
2015,Nevaeh,0.002059,f,70
2015,Nolan,0.002809,m,71
2015,Serenity,0.002048,f,71
2015,Parker,0.00265,m,72
2015,Peyton,0.002003,f,72
2015,Adam,0.002642,m,73
2015,Mackenzie,0.001981,f,73
2015,Chase,0.00263,m,74
2015,Bella,0.001951,f,74
2015,Jace,0.00262,m,75
2015,Naomi,0.001934,f,75
2015,Ian,0.002609,m,76
2015,Eva,0.001932,f,76
2015,Cooper,0.002579,m,77
2015,Taylor,0.001923,f,77
2015,Easton,0.002559,m,78
2015,Aurora,0.00187,f,78
2015,Kevin,0.002535,m,79
2015,Aubree,0.001864,f,79
2015,Jose,0.00253,m,80
2015,Lydia,0.001799,f,80
2015,Tyler,0.00253,m,81
2015,Melanie,0.001792,f,81
2015,Asher,0.002511,m,82
2015,Brianna,0.001782,f,82
2015,Brandon,0.002507,m,83
2015,Ruby,0.001777,f,83
2015,Jaxson,0.002478,m,84
