year,name,fraction,sex,rank
1905,John,0.056268,m,1
1905,Mary,0.051851,f,1
1905,William,0.045342,m,2
1905,Helen,0.02198,f,2
1905,James,0.04218,m,3
1905,Margaret,0.018363,f,3
1905,George,0.029712,m,4
1905,Anna,0.017504,f,4
1905,Charles,0.025188,m,5
1905,Ruth,0.016355,f,5
1905,Robert,0.023806,m,6
1905,Elizabeth,0.013299,f,6
1905,Joseph,0.023052,m,7
1905,Dorothy,0.012705,f,7
1905,Frank,0.019805,m,8
1905,Mildred,0.012128,f,8
1905,Edward,0.016517,m,9
1905,Marie,0.011757,f,9
1905,Thomas,0.014905,m,10
1905,Alice,0.011653,f,10
1905,Henry,0.014842,m,11
1905,Florence,0.011224,f,11
1905,Walter,0.013278,m,12
1905,Ethel,0.010976,f,12
1905,Willie,0.01244,m,13
1905,Lillian,0.010279,f,13
1905,Harry,0.011302,m,14
1905,Gladys,0.009669,f,14
1905,Albert,0.010695,m,15
1905,Edna,0.00953,f,15
1905,Arthur,0.010507,m,16
1905,Frances,0.009317,f,16
1905,Clarence,0.009613,m,17
1905,Annie,0.009013,f,17
1905,Fred,0.008964,m,18
1905,Rose,0.008791,f,18
1905,Paul,0.00881,m,19
1905,Grace,0.008487,f,19
1905,Harold,0.008782,m,20
1905,Bessie,0.007894,f,20
1905,Raymond,0.008091,m,21
1905,Bertha,0.007855,f,21
1905,Richard,0.007218,m,22
1905,Clara,0.007736,f,22
1905,Joe,0.007149,m,23
1905,Louise,0.007639,f,23
1905,Roy,0.0071,m,24
1905,Irene,0.007606,f,24
1905,Louis,0.006848,m,25
1905,Hazel,0.007587,f,25
1905,Carl,0.006695,m,26
1905,Emma,0.007416,f,26
1905,Ralph,0.006548,m,27
1905,Gertrude,0.007345,f,27
1905,Jack,0.006332,m,28
1905,Catherine,0.007093,f,28
1905,Earl,0.006311,m,29
1905,Mabel,0.007029,f,29
1905,Samuel,0.005976,m,30
1905,Edith,0.006896,f,30
1905,Ernest,0.005899,m,31
1905,Pearl,0.006803,f,31
1905,David,0.00585,m,32
1905,Martha,0.006748,f,32
1905,Theodore,0.005822,m,33
1905,Myrtle,0.006538,f,33
1905,Charlie,0.005592,m,34
1905,Esther,0.006432,f,34
1905,Howard,0.005131,m,35
1905,Minnie,0.006293,f,35
1905,Francis,0.004782,m,36
1905,Thelma,0.006277,f,36
1905,Herbert,0.004754,m,37
1905,Josephine,0.006112,f,37
1905,Lawrence,0.004677,m,38
1905,Ruby,0.006083,f,38
1905,Andrew,0.004328,m,39
1905,Eva,0.005857,f,39
1905,Sam,0.004328,m,40
1905,Elsie,0.005844,f,40
1905,Elmer,0.004203,m,41
1905,Sarah,0.005686,f,41
1905,Eugene,0.00414,m,42
1905,Ida,0.00567,f,42
1905,Alfred,0.004126,m,43
1905,Agnes,0.005544,f,43
1905,Floyd,0.003651,m,44
1905,Viola,0.005476,f,44
1905,Michael,0.003588,m,45
1905,Beatrice,0.00536,f,45
