year,name,fraction,sex,rank
1922,John,0.050906,m,1
1922,Mary,0.057853,f,1
1922,Robert,0.047807,m,2
1922,Dorothy,0.03023,f,2
1922,William,0.045424,m,3
1922,Helen,0.026058,f,3
1922,James,0.04426,m,4
1922,Margaret,0.021532,f,4
1922,Charles,0.025631,m,5
1922,Ruth,0.018941,f,5
1922,George,0.024306,m,6
1922,Betty,0.016748,f,6
1922,Joseph,0.022838,m,7
1922,Virginia,0.015346,f,7
1922,Edward,0.018147,m,8
1922,Mildred,0.013155,f,8
1922,Richard,0.015585,m,9
1922,Elizabeth,0.012218,f,9
1922,Frank,0.014231,m,10
1922,Frances,0.012066,f,10
1922,Thomas,0.013564,m,11
1922,Doris,0.01106,f,11
1922,Donald,0.013254,m,12
1922,Anna,0.010747,f,12
1922,Harold,0.01208,m,13
1922,Evelyn,0.010675,f,13
1922,Paul,0.011486,m,14
1922,Marie,0.009548,f,14
1922,Walter,0.011226,m,15
1922,Alice,0.009039,f,15
1922,Raymond,0.010778,m,16
1922,Marjorie,0.008324,f,16
1922,Henry,0.00996,m,17
1922,Irene,0.008154,f,17
1922,Jack,0.00964,m,18
1922,Florence,0.008044,f,18
1922,Arthur,0.008989,m,19
1922,Lillian,0.007558,f,19
1922,Albert,0.008795,m,20
1922,Jean,0.007301,f,20
1922,Kenneth,0.008227,m,21
1922,Martha,0.007231,f,21
1922,Harry,0.008068,m,22
1922,Louise,0.007123,f,22
1922,Ralph,0.00754,m,23
1922,Rose,0.007046,f,23
1922,David,0.006991,m,24
1922,Catherine,0.006843,f,24
1922,Eugene,0.006976,m,25
1922,Gladys,0.006446,f,25
1922,Howard,0.006484,m,26
1922,Ruby,0.006415,f,26
1922,Louis,0.006305,m,27
1922,Josephine,0.006304,f,27
1922,Willie,0.006136,m,28
1922,Eleanor,0.006294,f,28
1922,Clarence,0.006097,m,29
1922,Edna,0.006109,f,29
1922,Carl,0.005946,m,30
1922,Annie,0.005992,f,30
1922,Earl,0.005742,m,31
1922,Thelma,0.005814,f,31
1922,Roy,0.005739,m,32
1922,Ethel,0.005807,f,32
1922,Fred,0.00555,m,33
1922,Lucille,0.005731,f,33
1922,Francis,0.005464,m,34
1922,Edith,0.00572,f,34
1922,Joe,0.005411,m,35
1922,Lois,0.005568,f,35
1922,Lawrence,0.005142,m,36
1922,Pauline,0.005459,f,36
1922,Ernest,0.004891,m,37
1922,Hazel,0.005417,f,37
1922,Leonard,0.004805,m,38
1922,Grace,0.005405,f,38
1922,Anthony,0.004525,m,39
1922,Shirley,0.005136,f,39
1922,Herbert,0.004485,m,40
1922,Barbara,0.005027,f,40
1922,Stanley,0.004484,m,41
1922,Bernice,0.004739,f,41
1922,Alfred,0.004294,m,42
1922,Marion,0.004542,f,42
1922,Samuel,0.004088,m,43
1922,Beatrice,0.004389,f,43
1922,Norman,0.004023,m,44
1922,Esther,0.004388,f,44
1922,Warren,0.003984,m,45
1922,June,0.004314,f,45
1922,Bernard,0.003918,m,46
1922,Norma,0.004199,f,46
1922,Daniel,0.003807,m,47
1922,Clara,0.004109,f,47
1922,Michael,0.003546,m,48
1922,Gertrude,0.004073,f,48
1922,Russell,0.003525,m,49
1922,Ann,0.004051,f,49
1922,Melvin,0.003473,m,50
1922,Emma,0.004018,f,50
1922,Leo,0.003467,m,51
1922,Sarah,0.003993,f,51
1922,Edwin,0.003402,m,52
1922,Rita,0.003989,f,52
1922,Andrew,0.003379,m,53
1922,Phyllis,0.003956,f,53
1922,Elmer,0.003322,m,54
1922,Katherine,0.003869,f,54
1922,Leroy,0.003262,m,55
1922,Jane,0.003851,f,55
1922,Marvin,0.003182,m,56
1922,Lorraine,0.003742,f,56
1922,Peter,0.00315,m,57
1922,Juanita,0.003722,f,57
1922,Gerald,0.003148,m,58
1922,Geraldine,0.003721,f,58
1922,Lloyd,0.00299,m,59
1922,Elsie,0.003702,f,59
1922,Frederick,0.00298,m,60
1922,Julia,0.0037,f,60
1922,Floyd,0.002862,m,61
1922,Gloria,0.003604,f,61
1922,Theodore,0.002859,m,62
1922,Agnes,0.003591,f,62
1922,Clifford,0.002806,m,63
1922,Bertha,0.003542,f,63
1922,Chester,0.002784,m,64
1922,Eva,0.00336,f,64
1922,Ray,0.002711,m,65
1922,Ida,0.003196,f,65
1922,Herman,0.002679,m,66
1922,Anne,0.003185,f,66
1922,Clyde,0.002672,m,67
1922,Marian,0.003166,f,67
1922,Vernon,0.002669,m,68
1922,Laura,0.003128,f,68
1922,Lester,0.002623,m,69
1922,Patricia,0.003128,f,69
1922,Philip,0.002461,m,70
1922,Willie,0.003113,f,70
1922,Vincent,0.002408,m,71
1922,Pearl,0.003084,f,71
1922,Charlie,0.00236,m,72
1922,Viola,0.00304,f,72
1922,Alvin,0.002309,m,73
1922,Kathryn,0.003039,f,73
1922,Milton,0.002272,m,74
1922,Vivian,0.002992,f,74
1922,Lewis,0.002271,m,75
1922,Myrtle,0.002925,f,75
1922,Gordon,0.002246,m,76
1922,Charlotte,0.002871,f,76
1922,Leon,0.00224,m,77
1922,Wilma,0.002833,f,77
1922,Wayne,0.0022,m,78
1922,Nancy,0.00282,f,78
1922,Glenn,0.002155,m,79
1922,Vera,0.002813,f,79
1922,Martin,0.002136,m,80
1922,Kathleen,0.002778,f,80
1922,Jesse,0.002128,m,81
1922,Bessie,0.002763,f,81
