year,name,fraction,sex
1900,John,0.06062,m
1900,Mary,0.052575,f
1900,William,0.052911,m
1900,Helen,0.019961,f
1900,James,0.044684,m
1900,Anna,0.01924,f
1900,George,0.033323,m
1900,Margaret,0.016691,f
1900,Charles,0.025287,m
1900,Ruth,0.014995,f
1900,Robert,0.023566,m
1900,Elizabeth,0.01289,f
1900,Joseph,0.022906,m
1900,Florence,0.012336,f
1900,Frank,0.021444,m
1900,Ethel,0.01226,f
1900,Edward,0.016776,m
1900,Marie,0.012134,f
1900,Henry,0.016073,m
1900,Lillian,0.010743,f
1900,Thomas,0.01577,m
1900,Annie,0.01046,f
1900,Walter,0.014173,m
1900,Edna,0.009762,f
1900,Harry,0.014013,m
1900,Emma,0.00974,f
1900,Willie,0.013032,m
1900,Alice,0.009626,f
1900,Arthur,0.011428,m
1900,Bessie,0.009579,f
1900,Albert,0.010738,m
1900,Bertha,0.0095,f
1900,Fred,0.010152,m
1900,Grace,0.009258,f
1900,Clarence,0.009146,m
1900,Rose,0.008953,f
1900,Paul,0.007944,m
1900,Clara,0.008893,f
1900,Harold,0.007685,m
1900,Mildred,0.008811,f
1900,Roy,0.007494,m
1900,Gladys,0.0086,f
1900,Joe,0.007271,m
1900,Minnie,0.008412,f
1900,Raymond,0.007093,m
1900,Gertrude,0.008119,f
1900,Richard,0.007043,m
1900,Pearl,0.007905,f
1900,Charlie,0.006932,m
1900,Mabel,0.007896,f
1900,Louis,0.006772,m
1900,Frances,0.007851,f
1900,Jack,0.006494,m
1900,Dorothy,0.007839,f
1900,Earl,0.006396,m
1900,Martha,0.007669,f
1900,Carl,0.006266,m
1900,Hazel,0.007631,f
1900,Ernest,0.006242,m
1900,Ida,0.007191,f
1900,Ralph,0.005526,m
1900,Irene,0.007125,f
1900,David,0.005458,m
1900,Myrtle,0.007087,f
1900,Samuel,0.005409,m
1900,Eva,0.006574,f
1900,Sam,0.005064,m
1900,Catherine,0.006549,f
1900,Howard,0.004804,m
1900,Louise,0.006514,f
1900,Herbert,0.004632,m
1900,Edith,0.006508,f
1900,Andrew,0.004428,m
1900,Sarah,0.006467,f
1900,Elmer,0.004311,m
1900,Elsie,0.006435,f
1900,Lee,0.004163,m
1900,Esther,0.006347,f
1900,Lawrence,0.004064,m
1900,Lillie,0.006306,f
1900,Francis,0.004021,m
1900,Agnes,0.006023,f
1900,Alfred,0.003947,m
1900,Ella,0.006014,f
1900,Will,0.003719,m
1900,Nellie,0.005822,f
1900,Daniel,0.003688,m
1900,Mattie,0.005771,f
1900,Eugene,0.00362,m
1900,Laura,0.00574,f
1900,Leo,0.003515,m
1900,Julia,0.005557,f
1900,Oscar,0.003472,m
1900,Josephine,0.005485,f
1900,Floyd,0.003423,m
1900,Carrie,0.005384,f
1900,Herman,0.003392,m
1900,Viola,0.005268,f
1900,Jesse,0.003306,m
1900,Hattie,0.004887,f
1900,Michael,0.003053,m
1900,Ruby,0.004849,f
1900,Lewis,0.002893,m
1900,Lena,0.004739,f
1900,Tom,0.002893,m
1900,Jessie,0.004475,f
1900,Leonard,0.002868,m
1900,Mae,0.004425,f
1900,Ray,0.002819,m
1900,Cora,0.004371,f
1900,Clyde,0.002782,m
1900,Beatrice,0.004349,f
1900,Benjamin,0.002775,m
1900,Alma,0.004318,f
1900,Peter,0.002732,m
1900,Willie,0.004251,f
1900,Claude,0.002671,m
1900,Mamie,0.004207,f
1900,Lester,0.002658,m
1900,Blanche,0.004192,f
1900,Theodore,0.002646,m
1900,Lucy,0.003921,f
1900,Russell,0.002634,m
1900,Fannie,0.003893,f
1900,Eddie,0.002621,m
1900,Lula,0.003893,f
1900,Frederick,0.00259,m
1900,Jennie,0.003789,f
1900,Leroy,0.002584,m
1900,Katherine,0.003779,f
1900,Clifford,0.002523,m
1900,Marion,0.003767,f
1900,Anthony,0.002504,m
1900,Lucille,0.00372,f
1900,Jim,0.002461,m
1900,Stella,0.003704,f
1900,Jessie,0.002449,m
1900,Rosa,0.003518,f
1900,Martin,0.002362,m
1900,Evelyn,0.003512,f
1900,Edgar,0.002307,m
1900,Pauline,0.003474,f
1900,Chester,0.002245,m
1900,Ada,0.003465,f
