year,name,fraction,sex
1915,John,0.054007,m
1915,Mary,0.05683,f
1915,William,0.043776,m
1915,Helen,0.030146,f
1915,James,0.038342,m
1915,Dorothy,0.024567,f
1915,Robert,0.032622,m
1915,Margaret,0.022517,f
1915,Joseph,0.026167,m
1915,Ruth,0.021371,f
1915,George,0.025323,m
1915,Mildred,0.014897,f
1915,Charles,0.024927,m
1915,Anna,0.014767,f
1915,Edward,0.018036,m
1915,Elizabeth,0.013774,f
1915,Frank,0.017034,m
1915,Frances,0.012489,f
1915,Thomas,0.013043,m
1915,Evelyn,0.011324,f
1915,Walter,0.012777,m
1915,Marie,0.011097,f
1915,Harold,0.011855,m
1915,Virginia,0.010697,f
1915,Paul,0.011724,m
1915,Alice,0.01028,f
1915,Henry,0.011509,m
1915,Florence,0.009869,f
1915,Richard,0.010379,m
1915,Lillian,0.009323,f
1915,Raymond,0.010196,m
1915,Rose,0.009156,f
1915,Albert,0.010018,m
1915,Irene,0.008129,f
1915,Arthur,0.00972,m
1915,Louise,0.008119,f
1915,Harry,0.009615,m
1915,Catherine,0.00799,f
1915,Donald,0.008079,m
1915,Edna,0.007953,f
1915,Ralph,0.007737,m
1915,Gladys,0.007674,f
1915,Carl,0.007507,m
1915,Josephine,0.00743,f
1915,Louis,0.007399,m
1915,Ethel,0.007207,f
1915,Clarence,0.007114,m
1915,Ruby,0.007068,f
1915,Howard,0.006928,m
1915,Martha,0.007049,f
1915,Fred,0.006559,m
1915,Hazel,0.006927,f
1915,Jack,0.006525,m
1915,Grace,0.00688,f
1915,Kenneth,0.006449,m
1915,Eleanor,0.006872,f
1915,Francis,0.00635,m
1915,Lucille,0.006843,f
1915,Willie,0.006167,m
1915,Thelma,0.006604,f
1915,David,0.006124,m
1915,Edith,0.006602,f
1915,Roy,0.005735,m
1915,Pauline,0.006186,f
1915,Earl,0.005571,m
1915,Esther,0.006174,f
1915,Stanley,0.005458,m
1915,Doris,0.006145,f
1915,Ernest,0.005435,m
1915,Gertrude,0.005935,f
1915,Anthony,0.00536,m
1915,Annie,0.005798,f
1915,Lawrence,0.005322,m
1915,Beatrice,0.005217,f
1915,Joe,0.005276,m
1915,Clara,0.005162,f
1915,Samuel,0.004939,m
1915,Marjorie,0.005,f
1915,Herbert,0.004928,m
1915,Emma,0.004926,f
1915,Eugene,0.004905,m
1915,Elsie,0.004851,f
1915,Alfred,0.004804,m
1915,Bernice,0.004822,f
1915,Michael,0.004634,m
1915,Ann,0.004782,f
1915,Leonard,0.004533,m
1915,Julia,0.004718,f
1915,Elmer,0.004316,m
1915,Agnes,0.004683,f
