year,name,fraction,sex
1977,Michael,0.039545,m
1977,Jennifer,0.035848,f
1977,Jason,0.032548,m
1977,Melissa,0.016345,f
1977,Christopher,0.027343,m
1977,Amy,0.016251,f
1977,David,0.023714,m
1977,Jessica,0.015103,f
1977,James,0.023427,m
1977,Heather,0.014453,f
1977,John,0.020022,m
1977,Angela,0.012764,f
1977,Robert,0.020015,m
1977,Michelle,0.011879,f
1977,Brian,0.019006,m
1977,Kimberly,0.011116,f
1977,Matthew,0.0187,m
1977,Amanda,0.011113,f
1977,Joseph,0.015494,m
1977,Kelly,0.011086,f
1977,Daniel,0.015252,m
1977,Sarah,0.011002,f
1977,William,0.014488,m
1977,Lisa,0.010344,f
1977,Kevin,0.01315,m
1977,Elizabeth,0.009986,f
1977,Joshua,0.012912,m
1977,Stephanie,0.009374,f
1977,Jeremy,0.012641,m
1977,Nicole,0.009273,f
1977,Ryan,0.01243,m
1977,Christina,0.008813,f
1977,Eric,0.012134,m
1977,Rebecca,0.008629,f
1977,Timothy,0.010517,m
1977,Jamie,0.007843,f
1977,Jeffrey,0.010227,m
1977,Shannon,0.007611,f
1977,Richard,0.010207,m
1977,Laura,0.006884,f
1977,Anthony,0.009825,m
1977,Mary,0.006481,f
1977,Thomas,0.009707,m
1977,Julie,0.006202,f
1977,Steven,0.009645,m
1977,Erin,0.006201,f
1977,Andrew,0.00938,m
1977,Andrea,0.005949,f
1977,Mark,0.009032,m
1977,Crystal,0.005914,f
1977,Charles,0.008625,m
1977,Rachel,0.005458,f
1977,Scott,0.008311,m
1977,Sara,0.005295,f
1977,Jonathan,0.007209,m
1977,Carrie,0.005267,f
1977,Benjamin,0.007082,m
1977,April,0.004904,f
1977,Justin,0.007026,m
1977,Christine,0.004795,f
1977,Paul,0.006905,m
1977,Danielle,0.004631,f
1977,Aaron,0.006804,m
1977,Karen,0.004524,f
1977,Adam,0.006455,m
1977,Amber,0.004381,f
1977,Chad,0.006339,m
1977,Tiffany,0.004381,f
1977,Gregory,0.00588,m
1977,Tara,0.004377,f
1977,Nathan,0.005785,m
1977,Maria,0.004301,f
1977,Shawn,0.005771,m
1977,Emily,0.004183,f
1977,Stephen,0.005638,m
1977,Erica,0.004025,f
1977,Kenneth,0.00553,m
1977,Monica,0.003871,f
1977,Patrick,0.004862,m
1977,Misty,0.003839,f
1977,Brandon,0.004845,m
1977,Jill,0.003794,f
1977,Bryan,0.004614,m
1977,Stacy,0.003743,f
1977,Sean,0.00447,m
1977,Dawn,0.003705,f
1977,Travis,0.004257,m
1977,Katherine,0.003667,f
1977,Jose,0.004044,m
1977,Susan,0.00362,f
1977,Donald,0.004016,m
1977,Patricia,0.003591,f
1977,Edward,0.004005,m
1977,Jaime,0.003591,f
1977,Keith,0.003863,m
1977,Cynthia,0.003515,f
1977,Bradley,0.00376,m
1977,Wendy,0.003504,f
1977,Todd,0.003672,m
1977,Tracy,0.0035,f
1977,Nicholas,0.003556,m
1977,Brandy,0.003329,f
1977,Corey,0.003535,m
1977,Holly,0.003321,f
1977,Ronald,0.003528,m
1977,Melanie,0.003265,f
1977,Jesse,0.003405,m
1977,Megan,0.003237,f
1977,Peter,0.003403,m
1977,Tammy,0.003228,f
1977,Jacob,0.003391,m
1977,Stacey,0.003167,f
1977,George,0.003277,m
1977,Lori,0.003083,f
1977,Gary,0.003184,m
1977,Tina,0.003009,f
1977,Douglas,0.003098,m
1977,Christy,0.002798,f
1977,Samuel,0.003079,m
1977,Alicia,0.002676,f
1977,Shane,0.002848,m
1977,Sandra,0.002657,f
1977,Larry,0.00283,m
1977,Dana,0.002638,f
1977,Craig,0.00267,m
1977,Sabrina,0.002616,f
1977,Juan,0.002667,m
1977,Tonya,0.002593,f
1977,Raymond,0.002561,m
1977,Leslie,0.002584,f
1977,Wesley,0.002517,m
1977,Allison,0.002558,f
1977,Cory,0.002491,m
1977,Tanya,0.002483,f
1977,Dennis,0.002428,m
1977,Kristy,0.002459,f
1977,Jeremiah,0.002428,m
1977,Natalie,0.002457,f
1977,Phillip,0.002319,m
1977,Kathryn,0.002413,f
1977,Frank,0.002277,m
1977,Brandi,0.00236,f
1977,Marcus,0.002249,m
1977,Kristen,0.002348,f
1977,Joel,0.002236,m
1977,Veronica,0.002344,f
1977,Carlos,0.002218,m
1977,Anna,0.002341,f
1977,Jerry,0.002193,m
1977,Catherine,0.002336,f
1977,Jared,0.002187,m
1977,Courtney,0.002315,f
1977,Antonio,0.002139,m
1977,Michele,0.002257,f
1977,Jeffery,0.002083,m
1977,Denise,0.002238,f
1977,Kyle,0.002053,m
1977,Teresa,0.002223,f
1977,Derrick,0.002038,m
1977,Kathleen,0.002218,f
1977,Dustin,0.002033,m
1977,Heidi,0.002214,f
1977,Derek,0.002018,m
1977,Kristin,0.002192,f
1977,Jamie,0.002015,m
1977,Kristina,0.002152,f
1977,Terry,0.002014,m
1977,Robin,0.002086,f
1977,Brent,0.002005,m
1977,Samantha,0.001998,f
1977,Randy,0.001988,m
1977,Valerie,0.001989,f
1977,Gabriel,0.001958,m
1977,Renee,0.001982,f
1977,Troy,0.001936,m
1977,Gina,0.001964,f
1977,Russell,0.001828,m
1977,Nancy,0.001959,f
1977,Philip,0.001808,m
1977,Vanessa,0.00195,f
1977,Billy,0.001724,m
1977,Brenda,0.001916,f
1977,Tony,0.00172,m
