year,name,fraction,sex,rank
1985,Michael,0.033741,m,1
1985,Jessica,0.026193,f,1
1985,Christopher,0.030984,m,2
1985,Ashley,0.02547,f,2
1985,Matthew,0.024468,m,3
1985,Jennifer,0.023108,f,3
1985,Joshua,0.021934,m,4
1985,Amanda,0.021158,f,4
1985,Daniel,0.020033,m,5
1985,Sarah,0.013479,f,5
1985,David,0.02002,m,6
1985,Stephanie,0.012591,f,6
1985,James,0.018636,m,7
1985,Nicole,0.012442,f,7
1985,Robert,0.016681,m,8
1985,Heather,0.011459,f,8
1985,John,0.016373,m,9
1985,Elizabeth,0.011128,f,9
1985,Joseph,0.015709,m,10
1985,Megan,0.010844,f,10
1985,Andrew,0.015681,m,11
1985,Melissa,0.010813,f,11
1985,Ryan,0.015538,m,12
1985,Christina,0.008992,f,12
1985,Brandon,0.015233,m,13
1985,Rachel,0.008864,f,13
1985,Jason,0.013536,m,14
1985,Laura,0.008665,f,14
1985,Justin,0.013277,m,15
1985,Lauren,0.008542,f,15
1985,William,0.012792,m,16
1985,Amber,0.0084,f,16
1985,Jonathan,0.012541,m,17
1985,Brittany,0.008365,f,17
1985,Brian,0.011986,m,18
1985,Danielle,0.008346,f,18
1985,Nicholas,0.01164,m,19
1985,Kimberly,0.008081,f,19
1985,Anthony,0.011481,m,20
1985,Amy,0.007814,f,20
1985,Eric,0.010833,m,21
1985,Crystal,0.007801,f,21
1985,Adam,0.010485,m,22
1985,Michelle,0.007567,f,22
1985,Kevin,0.009779,m,23
1985,Tiffany,0.007413,f,23
1985,Steven,0.009731,m,24
1985,Emily,0.007116,f,24
1985,Thomas,0.009148,m,25
1985,Rebecca,0.006882,f,25
1985,Timothy,0.008912,m,26
1985,Erin,0.006168,f,26
1985,Kyle,0.008584,m,27
1985,Jamie,0.00598,f,27
1985,Richard,0.007969,m,28
1985,Kelly,0.005976,f,28
1985,Jeffrey,0.007537,m,29
1985,Samantha,0.005774,f,29
1985,Jeremy,0.006991,m,30
1985,Sara,0.005718,f,30
1985,Benjamin,0.006979,m,31
1985,Angela,0.005541,f,31
1985,Mark,0.006856,m,32
1985,Katherine,0.005485,f,32
1985,Aaron,0.006829,m,33
1985,Andrea,0.005445,f,33
1985,Charles,0.006702,m,34
1985,Erica,0.005161,f,34
1985,Jacob,0.006379,m,35
1985,Mary,0.005006,f,35
1985,Stephen,0.006346,m,36
1985,Lisa,0.004885,f,36
1985,Patrick,0.006048,m,37
1985,Lindsey,0.004586,f,37
1985,Sean,0.005952,m,38
1985,Kristen,0.004573,f,38
1985,Zachary,0.005897,m,39
1985,Katie,0.004331,f,39
1985,Nathan,0.005535,m,40
1985,Lindsay,0.004265,f,40
1985,Dustin,0.005426,m,41
1985,Shannon,0.004179,f,41
1985,Paul,0.005359,m,42
1985,Vanessa,0.004099,f,42
1985,Tyler,0.005309,m,43
1985,Courtney,0.004082,f,43
1985,Scott,0.005272,m,44
1985,Christine,0.004031,f,44
1985,Gregory,0.005078,m,45
1985,Alicia,0.003858,f,45
1985,Travis,0.004726,m,46
1985,Allison,0.003808,f,46
1985,Kenneth,0.004674,m,47
1985,April,0.003626,f,47
1985,Bryan,0.004533,m,48
1985,Kathryn,0.003593,f,48
1985,Jose,0.004366,m,49
1985,Kristin,0.003558,f,49
1985,Alexander,0.004308,m,50
1985,Jenna,0.003486,f,50
1985,Jesse,0.004272,m,51
1985,Tara,0.003305,f,51
1985,Cody,0.003688,m,52
1985,Maria,0.003253,f,52
1985,Bradley,0.003643,m,53
1985,Krystal,0.003216,f,53
1985,Samuel,0.00364,m,54
1985,Anna,0.003186,f,54
1985,Shawn,0.00363,m,55
1985,Julie,0.003123,f,55
1985,Derek,0.003462,m,56
1985,Holly,0.003036,f,56
1985,Chad,0.003363,m,57
1985,Kristina,0.003015,f,57
1985,Jared,0.003059,m,58
1985,Natalie,0.003,f,58
1985,Edward,0.003051,m,59
1985,Victoria,0.002939,f,59
1985,Peter,0.002944,m,60
1985,Jacqueline,0.002841,f,60
1985,Marcus,0.002905,m,61
1985,Monica,0.002702,f,61
1985,Jordan,0.002837,m,62
1985,Cassandra,0.00256,f,62
1985,Corey,0.002719,m,63
1985,Meghan,0.002528,f,63
1985,Keith,0.002708,m,64
1985,Patricia,0.002383,f,64
1985,Juan,0.002521,m,65
1985,Catherine,0.002324,f,65
1985,Donald,0.002469,m,66
1985,Cynthia,0.002237,f,66
1985,Joel,0.002404,m,67
1985,Stacy,0.002227,f,67
1985,Shane,0.002364,m,68
1985,Kathleen,0.002213,f,68
1985,Phillip,0.002335,m,69
1985,Brandi,0.002192,f,69
1985,Brett,0.002249,m,70
1985,Brandy,0.002114,f,70
1985,Ronald,0.002234,m,71
1985,Valerie,0.002102,f,71
1985,George,0.002212,m,72
1985,Veronica,0.002101,f,72
1985,Antonio,0.002156,m,73
1985,Whitney,0.002077,f,73
1985,Raymond,0.002125,m,74
1985,Diana,0.001996,f,74
1985,Carlos,0.002123,m,75
1985,Chelsea,0.001958,f,75
1985,Douglas,0.002091,m,76
1985,Caitlin,0.001954,f,76
1985,Nathaniel,0.00208,m,77
1985,Leslie,0.001954,f,77
1985,Ian,0.002078,m,78
1985,Leah,0.001936,f,78
1985,Craig,0.002055,m,79
1985,Natasha,0.001925,f,79
1985,Alex,0.002029,m,80
1985,Erika,0.001896,f,80
1985,Cory,0.002011,m,81
1985,Latoya,0.001844,f,81
1985,Gary,0.001981,m,82
1985,Dana,0.001812,f,82
1985,Derrick,0.001964,m,83
1985,Dominique,0.001787,f,83
1985,Philip,0.001942,m,84
1985,Brittney,0.001747,f,84
1985,Luis,0.001926,m,85
1985,Julia,0.001735,f,85
1985,Casey,0.001816,m,86
1985,Candice,0.001732,f,86
1985,Erik,0.001752,m,87
1985,Karen,0.0017,f,87
1985,Victor,0.001732,m,88
1985,Melanie,0.001696,f,88
1985,Brent,0.001725,m,89
1985,Stacey,0.001688,f,89
1985,Frank,0.001714,m,90
1985,Margaret,0.001663,f,90
1985,Evan,0.001674,m,91
1985,Sheena,0.001659,f,91
1985,Gabriel,0.001668,m,92
1985,Alexandra,0.001633,f,92
1985,Adrian,0.001627,m,93
1985,Katrina,0.001614,f,93
1985,Wesley,0.001582,m,94
1985,Bethany,0.001603,f,94
1985,Vincent,0.00158,m,95
1985,Nichole,0.001598,f,95
1985,Larry,0.001532,m,96
1985,Carrie,0.001593,f,96
