year,name,fraction,sex
1982,Michael,0.036156,m
1982,Jennifer,0.031487,f
1982,Christopher,0.031389,m
1982,Jessica,0.025056,f
1982,Matthew,0.02441,m
1982,Amanda,0.018862,f
1982,Jason,0.021525,m
1982,Sarah,0.015704,f
1982,David,0.021437,m
1982,Melissa,0.014258,f
1982,James,0.0206,m
1982,Nicole,0.011966,f
1982,Joshua,0.020154,m
1982,Stephanie,0.0115,f
1982,John,0.018387,m
1982,Elizabeth,0.011308,f
1982,Robert,0.01824,m
1982,Crystal,0.010531,f
1982,Daniel,0.017305,m
1982,Amy,0.010366,f
1982,Joseph,0.016454,m
1982,Michelle,0.009795,f
1982,Justin,0.015425,m
1982,Heather,0.009642,f
1982,Ryan,0.014148,m
1982,Tiffany,0.009466,f
1982,Brian,0.013691,m
1982,Kimberly,0.008875,f
1982,William,0.013566,m
1982,Rebecca,0.008671,f
1982,Jonathan,0.012256,m
1982,Angela,0.008271,f
1982,Andrew,0.012102,m
1982,Ashley,0.008188,f
1982,Brandon,0.010716,m
1982,Amber,0.008092,f
1982,Adam,0.010653,m
1982,Christina,0.008002,f
1982,Eric,0.010532,m
1982,Erin,0.007921,f
1982,Nicholas,0.010413,m
1982,Rachel,0.007647,f
1982,Anthony,0.010412,m
1982,Laura,0.007335,f
1982,Thomas,0.009317,m
1982,Lisa,0.00697,f
1982,Kevin,0.009257,m
1982,Emily,0.006902,f
1982,Timothy,0.009255,m
1982,Kelly,0.006709,f
1982,Steven,0.009085,m
1982,Lauren,0.00639,f
1982,Richard,0.008856,m
1982,Andrea,0.006273,f
1982,Jeremy,0.008728,m
1982,Sara,0.006252,f
1982,Jeffrey,0.008501,m
1982,Jamie,0.006086,f
1982,Aaron,0.007638,m
1982,Mary,0.005983,f
1982,Charles,0.007583,m
1982,Danielle,0.005629,f
1982,Mark,0.007351,m
1982,April,0.005547,f
1982,Benjamin,0.007324,m
1982,Kristen,0.005257,f
1982,Scott,0.006473,m
1982,Megan,0.005246,f
1982,Paul,0.005991,m
1982,Erica,0.00515,f
1982,Nathan,0.005725,m
1982,Katherine,0.005061,f
1982,Patrick,0.005669,m
1982,Kristin,0.004814,f
1982,Stephen,0.005634,m
1982,Shannon,0.004753,f
1982,Travis,0.005522,m
1982,Lindsay,0.004551,f
1982,Gregory,0.00538,m
1982,Lindsey,0.004388,f
1982,Jacob,0.005329,m
1982,Julie,0.004241,f
1982,Dustin,0.005062,m
1982,Maria,0.004048,f
1982,Jesse,0.005037,m
1982,Courtney,0.003911,f
1982,Sean,0.004963,m
