year,name,fraction,sex
1906,John,0.057361,m
1906,Mary,0.052227,f
1906,William,0.045582,m
1906,Helen,0.022894,f
1906,James,0.041008,m
1906,Margaret,0.019449,f
1906,George,0.029159,m
1906,Anna,0.017554,f
1906,Robert,0.025231,m
1906,Ruth,0.016399,f
1906,Charles,0.025036,m
1906,Dorothy,0.013802,f
1906,Joseph,0.024481,m
1906,Elizabeth,0.013786,f
1906,Frank,0.019421,m
1906,Alice,0.013374,f
1906,Edward,0.016645,m
1906,Mildred,0.012356,f
1906,Thomas,0.015104,m
1906,Florence,0.011776,f
1906,Henry,0.01466,m
1906,Marie,0.011773,f
1906,Walter,0.013424,m
1906,Ethel,0.011201,f
1906,Willie,0.012189,m
1906,Lillian,0.010506,f
1906,Harry,0.011321,m
1906,Frances,0.009654,f
1906,Arthur,0.010314,m
1906,Edna,0.009606,f
1906,Albert,0.010196,m
1906,Gladys,0.009571,f
1906,Harold,0.009232,m
1906,Rose,0.009255,f
1906,Clarence,0.009155,m
1906,Annie,0.00885,f
1906,Paul,0.009086,m
1906,Grace,0.008378,f
1906,Fred,0.008281,m
1906,Irene,0.00773,f
1906,Raymond,0.007864,m
1906,Bessie,0.007644,f
1906,Louis,0.007642,m
1906,Gertrude,0.007577,f
1906,Richard,0.007524,m
1906,Hazel,0.007386,f
1906,Roy,0.007108,m
1906,Louise,0.00736,f
1906,Joe,0.00708,m
1906,Bertha,0.007344,f
1906,Ralph,0.00683,m
1906,Catherine,0.007115,f
1906,Carl,0.006601,m
1906,Clara,0.007108,f
1906,Ernest,0.006545,m
1906,Emma,0.007095,f
1906,Earl,0.00633,m
1906,Martha,0.007016,f
1906,Jack,0.006108,m
1906,Edith,0.006891,f
1906,David,0.006094,m
1906,Thelma,0.006744,f
1906,Howard,0.005574,m
1906,Evelyn,0.006626,f
1906,Samuel,0.005435,m
1906,Esther,0.006588,f
1906,Charlie,0.005164,m
1906,Mabel,0.006553,f
1906,Francis,0.005116,m
1906,Pearl,0.006492,f
1906,Lawrence,0.004977,m
1906,Ruby,0.00626,f
1906,Herbert,0.004782,m
1906,Myrtle,0.006129,f
1906,Theodore,0.004775,m
1906,Josephine,0.006062,f
1906,Eugene,0.004421,m
1906,Minnie,0.005669,f
1906,Alfred,0.004387,m
1906,Elsie,0.00565,f
1906,Andrew,0.004241,m
1906,Agnes,0.005612,f
1906,Elmer,0.004151,m
1906,Eva,0.005609,f
1906,Sam,0.003831,m
1906,Ida,0.005593,f
1906,Anthony,0.003762,m
1906,Sarah,0.005414,f
1906,Kenneth,0.003707,m
1906,Beatrice,0.005357,f
1906,Michael,0.003686,m
1906,Lucille,0.005347,f
1906,Leo,0.003526,m
1906,Viola,0.005344,f
1906,Daniel,0.003512,m
1906,Julia,0.005114,f
1906,Herman,0.003484,m
1906,Nellie,0.005092,f
1906,Leonard,0.003415,m
1906,Lillie,0.004786,f
1906,Donald,0.003373,m
1906,Virginia,0.004757,f
1906,Lester,0.003346,m
1906,Laura,0.00468,f
1906,Russell,0.003186,m
1906,Pauline,0.004556,f
1906,Floyd,0.003179,m
1906,Ella,0.004285,f
1906,Clyde,0.003172,m
1906,Mattie,0.004227,f
1906,Stanley,0.003158,m
1906,Katherine,0.004074,f
1906,Jesse,0.003026,m
1906,Alma,0.004039,f
1906,Lee,0.003026,m
1906,Jessie,0.003978,f
1906,Peter,0.002964,m
1906,Willie,0.003934,f
