year,name,fraction,sex
1934,Robert,0.052585,m
1934,Mary,0.052599,f
1934,James,0.051089,m
1934,Betty,0.028718,f
1934,John,0.044019,m
1934,Barbara,0.027011,f
1934,William,0.037831,m
1934,Shirley,0.021105,f
1934,Richard,0.031227,m
1934,Dorothy,0.019664,f
1934,Donald,0.028639,m
1934,Patricia,0.019264,f
1934,Charles,0.028059,m
1934,Joan,0.017986,f
1934,George,0.01742,m
1934,Margaret,0.013996,f
1934,Thomas,0.016358,m
1934,Helen,0.013028,f
1934,Joseph,0.01611,m
1934,Nancy,0.012491,f
1934,Ronald,0.013261,m
1934,Doris,0.010741,f
1934,David,0.013188,m
1934,Joyce,0.010592,f
1934,Edward,0.013113,m
1934,Ruth,0.009763,f
1934,Paul,0.011487,m
1934,Carol,0.009491,f
1934,Kenneth,0.011115,m
1934,Virginia,0.009242,f
1934,Frank,0.010017,m
1934,Jean,0.008977,f
1934,Jack,0.009406,m
1934,Marilyn,0.008669,f
1934,Harold,0.009349,m
1934,Elizabeth,0.008633,f
1934,Raymond,0.009026,m
1934,Frances,0.008509,f
1934,Billy,0.009003,m
1934,Lois,0.007749,f
1934,Walter,0.007617,m
1934,Janet,0.007455,f
1934,Gerald,0.007361,m
1934,Beverly,0.007286,f
1934,Bobby,0.00709,m
1934,Donna,0.00727,f
1934,Eugene,0.006731,m
1934,Norma,0.007192,f
1934,Jerry,0.006717,m
1934,Alice,0.007191,f
1934,Joe,0.006673,m
1934,Dolores,0.007104,f
1934,Henry,0.006347,m
1934,Martha,0.007027,f
1934,Carl,0.006292,m
1934,Phyllis,0.006633,f
1934,Arthur,0.006072,m
1934,Evelyn,0.006448,f
1934,Willie,0.005977,m
1934,Gloria,0.006292,f
1934,Ralph,0.005916,m
1934,Anna,0.006171,f
1934,Albert,0.005649,m
1934,Ann,0.006135,f
1934,Fred,0.005145,m
1934,Carolyn,0.005978,f
1934,Lawrence,0.005016,m
1934,Marie,0.005845,f
1934,Roy,0.004808,m
1934,Mildred,0.005706,f
1934,Harry,0.004799,m
1934,Peggy,0.005567,f
1934,Howard,0.00477,m
1934,Rose,0.005155,f
1934,Norman,0.004698,m
1934,Annie,0.004637,f
1934,Roger,0.004489,m
1934,Ruby,0.0046,f
1934,Louis,0.004406,m
1934,Louise,0.004595,f
1934,Earl,0.004359,m
1934,Marjorie,0.004594,f
1934,Daniel,0.004239,m
1934,Catherine,0.00456,f
1934,Larry,0.00421,m
1934,Geraldine,0.00447,f
1934,Marvin,0.003977,m
1934,Eleanor,0.004359,f
1934,Clarence,0.003967,m
1934,Joanne,0.004198,f
1934,Franklin,0.003911,m
1934,June,0.004052,f
1934,Michael,0.003868,m
1934,Wanda,0.004038,f
1934,Wayne,0.003799,m
1934,Jane,0.004026,f
1934,Francis,0.003774,m
1934,Irene,0.004018,f
1934,Don,0.003696,m
1934,Joann,0.003831,f
1934,Ernest,0.003626,m
1934,Delores,0.003687,f
1934,Anthony,0.003616,m
1934,Lillian,0.00367,f
1934,Leonard,0.003609,m
1934,Arlene,0.003617,f
1934,Leroy,0.003558,m
1934,Elaine,0.003603,f
1934,Melvin,0.003486,m
1934,Edna,0.003518,f
1934,Jimmy,0.003482,m
1934,Lorraine,0.003488,f
1934,Herbert,0.003391,m
1934,Marlene,0.00347,f
1934,Stanley,0.00336,m
1934,Bonnie,0.003466,f
1934,Bill,0.003328,m
1934,Patsy,0.003463,f
1934,Gary,0.003161,m
1934,Josephine,0.003456,f
1934,Peter,0.003099,m
1934,Florence,0.00345,f
1934,Dale,0.003054,m
1934,Sally,0.003443,f
1934,Ray,0.002989,m
1934,Rita,0.003403,f
1934,Alfred,0.002976,m
1934,Juanita,0.003384,f
1934,Bernard,0.002963,m
1934,Thelma,0.003371,f
1934,Samuel,0.002956,m
1934,Gladys,0.003336,f
1934,Gene,0.002688,m
1934,Sarah,0.003325,f
1934,Jimmie,0.002673,m
1934,Janice,0.003315,f
1934,Philip,0.002623,m
1934,Audrey,0.003309,f
1934,Russell,0.002572,m
1934,Sylvia,0.00321,f
1934,Gordon,0.002488,m
1934,Pauline,0.003185,f
1934,Douglas,0.002392,m
1934,Charlotte,0.003172,f
1934,Floyd,0.002384,m
1934,Wilma,0.00306,f
1934,Theodore,0.002376,m
1934,Kathleen,0.003029,f
1934,Bob,0.002334,m
1934,Jo,0.003011,f
1934,Andrew,0.002303,m
1934,Clara,0.002979,f
1934,Frederick,0.00229,m
1934,Theresa,0.00295,f
1934,Bruce,0.002263,m
1934,Ethel,0.002937,f
1934,Lee,0.002238,m
1934,Grace,0.002853,f
1934,Edwin,0.002209,m
1934,Jacqueline,0.002805,f
1934,Glenn,0.002203,m
1934,Edith,0.002782,f
1934,Lloyd,0.002203,m
1934,Bernice,0.002751,f
1934,Johnny,0.0022,m
1934,Loretta,0.00275,f
1934,Clyde,0.002188,m
1934,Lucille,0.002723,f
1934,Clifford,0.00218,m
1934,Emma,0.002717,f
1934,Leo,0.002174,m
1934,Marion,0.002663,f
1934,Leon,0.002169,m
1934,Hazel,0.002596,f
1934,Allen,0.002114,m
1934,Anne,0.002573,f
1934,Vernon,0.002097,m
1934,Carole,0.002453,f
1934,Jim,0.002078,m
1934,Darlene,0.002408,f
1934,Martin,0.00205,m
1934,Esther,0.002382,f
1934,Eddie,0.00204,m
1934,Billie,0.002362,f
1934,Alvin,0.002021,m
1934,Sandra,0.002358,f
1934,Lewis,0.001942,m
1934,Judith,0.002272,f
1934,Dennis,0.001933,m
1934,Ellen,0.00227,f
1934,Warren,0.001908,m
1934,Laura,0.002251,f
1934,Herman,0.001895,m
1934,Marian,0.002242,f
1934,Tommy,0.001826,m
1934,Vivian,0.002229,f
1934,Harvey,0.001823,m
1934,Beatrice,0.002225,f
1934,Charlie,0.001784,m
1934,Eva,0.002207,f
1934,Vincent,0.001757,m
1934,Willie,0.002207,f
1934,Jesse,0.001744,m
1934,Katherine,0.002205,f
1934,Curtis,0.001739,m
1934,Margie,0.002194,f
1934,Duane,0.00173,m
1934,Roberta,0.002192,f
1934,Arnold,0.001678,m
1934,Julia,0.002178,f
1934,Gilbert,0.001671,m
1934,Jeanette,0.002119,f
1934,Jerome,0.001669,m
1934,Elsie,0.002099,f
1934,Elmer,0.001609,m
1934,Kathryn,0.002087,f
1934,Patrick,0.001604,m
1934,Eileen,0.002057,f
1934,Lester,0.001588,m
1934,Bobbie,0.002026,f
1934,Cecil,0.001498,m
1934,Rosemary,0.001969,f
1934,Tom,0.001488,m
1934,Bertha,0.001922,f
1934,Phillip,0.001484,m
1934,Ella,0.001915,f
1934,Jackie,0.001474,m
1934,Maxine,0.001865,f
1934,Milton,0.001428,m
1934,Maria,0.001842,f
1934,Johnnie,0.001417,m
1934,Lillie,0.001827,f
1934,Benjamin,0.001396,m
1934,Constance,0.001825,f
1934,Dean,0.00139,m
1934,Ida,0.001822,f
1934,Roland,0.00136,m
1934,Agnes,0.001787,f
1934,Glen,0.001357,m
1934,Sue,0.001785,f
1934,Stephen,0.00134,m
1934,Christine,0.001773,f
1934,Victor,0.00134,m
1934,Georgia,0.001772,f
1934,Chester,0.001303,m
1934,Alma,0.001757,f
1934,Alan,0.001289,m
1934,Diane,0.001732,f
1934,Keith,0.001273,m
1934,Sara,0.001702,f
1934,Max,0.001255,m
1934,Vera,0.001698,f
1934,Sam,0.001246,m
1934,Nellie,0.001696,f
1934,Calvin,0.001241,m
1934,Bessie,0.001692,f
1934,Wallace,0.00123,m
1934,Jessie,0.001657,f
1934,Claude,0.001192,m
1934,Anita,0.001649,f
1934,Manuel,0.001177,m
1934,Jeanne,0.001628,f
1934,Maurice,0.001168,m
1934,Mattie,0.001577,f
1934,Jose,0.001148,m
1934,Minnie,0.001537,f
1934,Leslie,0.001143,m
1934,Lucy,0.001522,f
1934,Hugh,0.001118,m
1934,Gertrude,0.001462,f
1934,Willard,0.001106,m
1934,Rosa,0.001462,f
1934,Edgar,0.001083,m
1934,Yvonne,0.001381,f
1934,Dick,0.001065,m
1934,Susan,0.001379,f
1934,Marion,0.001063,m
1934,Leona,0.001361,f
1934,Darrell,0.001062,m
1934,Geneva,0.001358,f
1934,Virgil,0.001062,m
1934,Viola,0.001329,f
1934,Wesley,0.001052,m
1934,Myrtle,0.001326,f
1934,Oscar,0.001032,m
1934,Kay,0.00132,f
1934,Jessie,0.001027,m
1934,Velma,0.001318,f
1934,Everett,0.001008,m
1934,Connie,0.001315,f
1934,Ted,0.000992,m
1934,Faye,0.001312,f
1934,Billie,0.000976,m
1934,Mae,0.001279,f
1934,Lowell,0.000972,m
1934,Violet,0.001266,f
1934,Roosevelt,0.000955,m
1934,Naomi,0.001255,f
1934,Hubert,0.000942,m
1934,Sharon,0.001252,f
1934,Allan,0.000935,m
1934,Charlene,0.001242,f
1934,Freddie,0.000932,m
1934,Joy,0.001239,f
1934,Neil,0.000898,m
1934,Suzanne,0.001238,f
1934,Dan,0.000885,m
1934,Pearl,0.001236,f
1934,Homer,0.000883,m
1934,Claire,0.00121,f
1934,Lyle,0.000883,m
1934,Harriet,0.001183,f
1934,Jay,0.000879,m
1934,Marcia,0.001171,f
1934,Morris,0.000878,m
1934,Carrie,0.001163,f
1934,Rodney,0.000876,m
1934,Dora,0.001157,f
1934,Sidney,0.000876,m
1934,Rosie,0.001144,f
1934,Earnest,0.000868,m
1934,Eunice,0.001138,f
1934,Wilbur,0.000866,m
1934,Pat,0.001113,f
1934,Delbert,0.00084,m
1934,Rachel,0.00109,f
1934,Carroll,0.000823,m
1934,Gail,0.001089,f
1934,Nicholas,0.000822,m
1934,Rebecca,0.001073,f
1934,Willis,0.000817,m
1934,Lula,0.00104,f
1934,Luther,0.000812,m
1934,Alberta,0.001035,f
1934,Tony,0.00079,m
1934,Cora,0.001028,f
1934,Ben,0.000783,m
1934,Stella,0.001011,f
1934,Horace,0.000768,m
1934,Lola,0.001008,f
1934,Joel,0.000768,m
1934,Maureen,0.001003,f
1934,Bennie,0.000767,m
1934,Lena,0.000995,f
1934,Junior,0.000766,m
1934,Patty,0.000991,f
1934,Nathaniel,0.000737,m
1934,Caroline,0.000988,f
1934,Rudolph,0.000734,m
1934,Emily,0.000987,f
1934,Steve,0.000725,m
1934,Hattie,0.000985,f
1934,Otis,0.000724,m
1934,Verna,0.000961,f
1934,Guy,0.000722,m
1934,Nina,0.000948,f
1934,Ronnie,0.000716,m
1934,Cynthia,0.000943,f
1934,Lonnie,0.000709,m
1934,Erma,0.000931,f
1934,Oliver,0.000691,m
1934,Gwendolyn,0.000926,f
1934,Terry,0.00068,m
1934,Linda,0.000925,f
1934,Clayton,0.000676,m
1934,Genevieve,0.000895,f
1934,Alton,0.000671,m
