year,name,fraction,sex,rank
1996,Michael,0.019152,m,1
1996,Emily,0.013122,f,1
1996,Matthew,0.016011,m,2
1996,Jessica,0.012622,f,2
1996,Jacob,0.015934,m,3
1996,Ashley,0.012353,f,3
1996,Christopher,0.015427,m,4
1996,Sarah,0.010972,f,4
1996,Joshua,0.014561,m,5
1996,Samantha,0.010719,f,5
1996,Nicholas,0.013837,m,6
1996,Taylor,0.009992,f,6
1996,Tyler,0.013456,m,7
1996,Hannah,0.009701,f,7
1996,Brandon,0.012903,m,8
1996,Alexis,0.008655,f,8
1996,Austin,0.01281,m,9
1996,Rachel,0.008405,f,9
1996,Andrew,0.012596,m,10
1996,Elizabeth,0.008343,f,10
1996,Daniel,0.012532,m,11
1996,Kayla,0.007966,f,11
1996,Joseph,0.012354,m,12
1996,Megan,0.007704,f,12
1996,David,0.011484,m,13
1996,Amanda,0.00729,f,13
1996,Zachary,0.011166,m,14
1996,Brittany,0.007198,f,14
1996,John,0.011067,m,15
1996,Madison,0.006996,f,15
1996,Ryan,0.010886,m,16
1996,Lauren,0.006572,f,16
1996,James,0.010561,m,17
1996,Brianna,0.006221,f,17
1996,William,0.010254,m,18
1996,Victoria,0.006186,f,18
1996,Anthony,0.010235,m,19
1996,Jennifer,0.006118,f,19
1996,Justin,0.009988,m,20
1996,Stephanie,0.006072,f,20
1996,Jonathan,0.009281,m,21
1996,Courtney,0.005918,f,21
1996,Alexander,0.008966,m,22
1996,Nicole,0.005808,f,22
1996,Robert,0.008821,m,23
1996,Alyssa,0.00575,f,23
1996,Christian,0.007899,m,24
1996,Rebecca,0.005543,f,24
1996,Kyle,0.007786,m,25
1996,Morgan,0.00537,f,25
1996,Kevin,0.007278,m,26
1996,Alexandra,0.005229,f,26
1996,Jordan,0.006915,m,27
1996,Amber,0.005098,f,27
1996,Thomas,0.006889,m,28
1996,Jasmine,0.005064,f,28
1996,Benjamin,0.006878,m,29
1996,Danielle,0.004844,f,29
1996,Samuel,0.006799,m,30
1996,Haley,0.004716,f,30
1996,Cody,0.006465,m,31
1996,Katherine,0.00463,f,31
1996,Jose,0.006068,m,32
1996,Abigail,0.004487,f,32
1996,Dylan,0.006007,m,33
1996,Anna,0.004463,f,33
1996,Aaron,0.005975,m,34
1996,Olivia,0.004238,f,34
1996,Eric,0.005794,m,35
1996,Shelby,0.004147,f,35
1996,Brian,0.005227,m,36
1996,Kelsey,0.003994,f,36
1996,Nathan,0.005133,m,37
1996,Maria,0.003962,f,37
1996,Steven,0.004817,m,38
1996,Allison,0.003888,f,38
1996,Adam,0.00477,m,39
1996,Sydney,0.003787,f,39
1996,Timothy,0.004452,m,40
1996,Kaitlyn,0.003777,f,40
1996,Jason,0.004341,m,41
1996,Kimberly,0.003744,f,41
1996,Logan,0.004181,m,42
1996,Melissa,0.00374,f,42
1996,Charles,0.004118,m,43
1996,Savannah,0.003651,f,43
1996,Patrick,0.004091,m,44
1996,Mary,0.003624,f,44
1996,Richard,0.004083,m,45
1996,Brooke,0.003508,f,45
1996,Sean,0.003941,m,46
1996,Natalie,0.003491,f,46
1996,Hunter,0.003795,m,47
1996,Michelle,0.003442,f,47
1996,Caleb,0.003767,m,48
1996,Julia,0.003293,f,48
1996,Cameron,0.003688,m,49
1996,Jordan,0.003285,f,49
1996,Noah,0.003585,m,50
1996,Sara,0.00328,f,50
1996,Jesse,0.003532,m,51
1996,Erin,0.003264,f,51
1996,Juan,0.0035,m,52
1996,Tiffany,0.003212,f,52
1996,Alex,0.00345,m,53
1996,Emma,0.0032,f,53
1996,Connor,0.00345,m,54
1996,Gabrielle,0.003071,f,54
1996,Mark,0.003293,m,55
1996,Chelsea,0.00306,f,55
1996,Jeremy,0.0032,m,56
1996,Destiny,0.003055,f,56
1996,Luis,0.003197,m,57
1996,Christina,0.003026,f,57
1996,Dakota,0.003028,m,58
1996,Sabrina,0.003013,f,58
1996,Stephen,0.002998,m,59
1996,Marissa,0.003002,f,59
1996,Devin,0.002996,m,60
1996,Vanessa,0.002997,f,60
1996,Gabriel,0.002944,m,61
1996,Andrea,0.002958,f,61
1996,Ethan,0.002921,m,62
1996,Sierra,0.002863,f,62
1996,Trevor,0.002916,m,63
1996,Mariah,0.002841,f,63
1996,Jared,0.002906,m,64
1996,Katelyn,0.002828,f,64
1996,Evan,0.002785,m,65
1996,Paige,0.002787,f,65
1996,Bryan,0.002775,m,66
1996,Laura,0.002725,f,66
1996,Carlos,0.002728,m,67
1996,Madeline,0.002562,f,67
1996,Tristan,0.002725,m,68
1996,Cheyenne,0.002538,f,68
1996,Nathaniel,0.002705,m,69
1996,Jacqueline,0.002537,f,69
1996,Ian,0.002701,m,70
1996,Kristen,0.002531,f,70
1996,Isaiah,0.002658,m,71
1996,Heather,0.002482,f,71
1996,Jeffrey,0.002627,m,72
1996,Briana,0.00247,f,72
1996,Travis,0.002575,m,73
1996,Kelly,0.00247,f,73
1996,Jesus,0.002553,m,74
1996,Breanna,0.002452,f,74
1996,Luke,0.002504,m,75
1996,Mackenzie,0.002398,f,75
1996,Chase,0.002491,m,76
1996,Miranda,0.002383,f,76
1996,Kenneth,0.002483,m,77
1996,Alexandria,0.00238,f,77
1996,Paul,0.002436,m,78
1996,Caroline,0.00233,f,78
1996,Dustin,0.002433,m,79
1996,Erica,0.002326,f,79
1996,Antonio,0.002428,m,80
1996,Shannon,0.002263,f,80
1996,Elijah,0.002403,m,81
1996,Monica,0.002257,f,81
1996,Taylor,0.002394,m,82
1996,Katie,0.00225,f,82
1996,Bradley,0.002374,m,83
1996,Jenna,0.002237,f,83
1996,Blake,0.00237,m,84
1996,Caitlin,0.002228,f,84
1996,Garrett,0.002322,m,85
1996,Bailey,0.002187,f,85
1996,Isaac,0.002277,m,86
1996,Lindsey,0.002145,f,86
1996,Marcus,0.002269,m,87
1996,Kathryn,0.00214,f,87
1996,Mitchell,0.002192,m,88
1996,Amy,0.002123,f,88
1996,Jack,0.002119,m,89
1996,Cassandra,0.002095,f,89
1996,Tanner,0.002087,m,90
1996,Angela,0.002016,f,90
1996,Miguel,0.002077,m,91
1996,Alicia,0.002013,f,91
1996,Adrian,0.002051,m,92
1996,Crystal,0.001976,f,92
1996,Lucas,0.002048,m,93
1996,Hailey,0.001963,f,93
1996,Corey,0.00204,m,94
1996,Grace,0.001952,f,94
1996,Peter,0.002035,m,95
1996,Catherine,0.001949,f,95
1996,Edward,0.002033,m,96
1996,Jamie,0.001878,f,96
1996,Malik,0.002009,m,97
1996,Angelica,0.001777,f,97
1996,Gregory,0.001992,m,98
1996,Leah,0.001732,f,98
1996,Dalton,0.001986,m,99
1996,Molly,0.001727,f,99
1996,Victor,0.001959,m,100
1996,Alexa,0.001701,f,100
1996,Derek,0.001957,m,101
1996,Cynthia,0.001664,f,101
1996,Angel,0.001953,m,102
1996,Michaela,0.001657,f,102
1996,Seth,0.00194,m,103
1996,Kaitlin,0.001636,f,103
1996,Mason,0.001937,m,104
1996,Autumn,0.001622,f,104
1996,Colton,0.001891,m,105
1996,Margaret,0.001619,f,105
1996,Cole,0.001867,m,106
1996,Erika,0.001606,f,106
1996,Alejandro,0.001835,m,107
1996,Diana,0.00154,f,107
1996,Scott,0.001833,m,108
1996,Karina,0.001496,f,108
1996,Spencer,0.001802,m,109
1996,Cassidy,0.001484,f,109
1996,Brett,0.001786,m,110
1996,Kaylee,0.001463,f,110
1996,Shawn,0.001749,m,111
1996,Kylie,0.00146,f,111
1996,Shane,0.001741,m,112
1996,Chloe,0.001451,f,112
1996,Jorge,0.001729,m,113
1996,Meghan,0.001447,f,113
1996,Jake,0.00172,m,114
1996,Veronica,0.001432,f,114
1996,Collin,0.001676,m,115
1996,Brittney,0.00143,f,115
1996,Vincent,0.001668,m,116
1996,Claire,0.001428,f,116
1996,Alec,0.001651,m,117
1996,Bethany,0.001408,f,117
1996,George,0.001611,m,118
1996,Leslie,0.00139,f,118
1996,Grant,0.0016,m,119
1996,Melanie,0.00139,f,119
1996,Bryce,0.001543,m,120
1996,Hayley,0.001345,f,120
1996,Dillon,0.001509,m,121
1996,Casey,0.00133,f,121
1996,Erik,0.001508,m,122
1996,Dominique,0.001329,f,122
1996,Eduardo,0.001506,m,123
1996,Bianca,0.001316,f,123
1996,Joel,0.001499,m,124
1996,Daisy,0.001312,f,124
1996,Oscar,0.001497,m,125
1996,Sophia,0.001311,f,125
1996,Colin,0.001474,m,126
1996,Carly,0.00131,f,126
1996,Devon,0.001451,m,127
1996,Jocelyn,0.001309,f,127
1996,Ricardo,0.001439,m,128
1996,Rachael,0.001297,f,128
1996,Julian,0.001425,m,129
1996,Makayla,0.001285,f,129
1996,Cristian,0.001421,m,130
1996,Holly,0.001271,f,130
1996,Brendan,0.001404,m,131
1996,Brenda,0.001259,f,131
1996,Francisco,0.001403,m,132
1996,Gabriela,0.001258,f,132
1996,Raymond,0.001401,m,133
1996,Karen,0.001253,f,133
1996,Wyatt,0.001392,m,134
1996,Lindsay,0.001251,f,134
1996,Dominic,0.001332,m,135
1996,Christine,0.001237,f,135
1996,Jackson,0.001319,m,136
1996,Kendra,0.001235,f,136
1996,Wesley,0.001306,m,137
1996,Summer,0.001223,f,137
1996,Johnathan,0.00128,m,138
1996,Caitlyn,0.001217,f,138
1996,Henry,0.001275,m,139
1996,Gabriella,0.001212,f,139
1996,Omar,0.001256,m,140
1996,Whitney,0.001205,f,140
1996,Xavier,0.001251,m,141
1996,Ana,0.001204,f,141
1996,Casey,0.00123,m,142
1996,Selena,0.001195,f,142
1996,Alan,0.001221,m,143
1996,Mikayla,0.001192,f,143
1996,Cory,0.001221,m,144
1996,Desiree,0.001188,f,144
1996,Manuel,0.001203,m,145
1996,Jade,0.001167,f,145
1996,Riley,0.001195,m,146
1996,Rebekah,0.001159,f,146
1996,Mario,0.001187,m,147
1996,Kristin,0.001144,f,147
1996,Edgar,0.001177,m,148
1996,Kristina,0.001137,f,148
1996,Clayton,0.001167,m,149
1996,Faith,0.001126,f,149
1996,Phillip,0.001153,m,150
1996,Julie,0.001115,f,150
1996,Nicolas,0.001145,m,151
1996,Isabella,0.0011,f,151
1996,Martin,0.001139,m,152
1996,Kathleen,0.001099,f,152
1996,Javier,0.001121,m,153
1996,Adriana,0.001097,f,153
1996,Chance,0.00112,m,154
1996,Valerie,0.001086,f,154
1996,Troy,0.001117,m,155
1996,Zoe,0.001077,f,155
1996,Ronald,0.001113,m,156
1996,Ariana,0.001066,f,156
1996,Chandler,0.001091,m,157
1996,Alondra,0.001054,f,157
1996,Donald,0.001091,m,158
1996,Mckenzie,0.001032,f,158
1996,Keith,0.00109,m,159
1996,Patricia,0.001028,f,159
1996,Andres,0.001083,m,160
1996,Alejandra,0.001019,f,160
1996,Chad,0.001082,m,161
1996,Brandi,0.001018,f,161
1996,Frank,0.001071,m,162
1996,Angel,0.001012,f,162
1996,Levi,0.001055,m,163
1996,Ariel,0.001003,f,163
1996,Jeremiah,0.00105,m,164
1996,Audrey,0.000999,f,164
1996,Drew,0.001048,m,165
1996,Kara,0.000996,f,165
1996,Ivan,0.001044,m,166
1996,Alison,0.000992,f,166
1996,Sergio,0.001022,m,167
1996,Tara,0.000991,f,167
1996,Hayden,0.001006,m,168
1996,Lisa,0.000973,f,168
1996,Derrick,0.000995,m,169
1996,Marisa,0.000969,f,169
1996,Cesar,0.000992,m,170
1996,Natasha,0.000962,f,170
1996,Jonathon,0.000984,m,171
1996,Shania,0.000957,f,171
