year,name,fraction,sex,rank
1964,Michael,0.040765,m,1
1964,Lisa,0.027727,f,1
1964,John,0.040717,m,2
1964,Mary,0.020939,f,2
1964,David,0.037023,m,3
1964,Susan,0.016101,f,3
1964,James,0.036027,m,4
1964,Karen,0.015453,f,4
1964,Robert,0.034532,m,5
1964,Patricia,0.013327,f,5
1964,Mark,0.022329,m,6
1964,Kimberly,0.012327,f,6
1964,William,0.02182,m,7
1964,Donna,0.012163,f,7
1964,Richard,0.01978,m,8
1964,Linda,0.012073,f,8
1964,Thomas,0.016993,m,9
1964,Cynthia,0.010382,f,9
1964,Jeffrey,0.015158,m,10
1964,Tammy,0.01024,f,10
1964,Joseph,0.015076,m,11
1964,Pamela,0.010127,f,11
1964,Steven,0.014656,m,12
1964,Deborah,0.009862,f,12
1964,Kevin,0.014485,m,13
1964,Sandra,0.009836,f,13
1964,Scott,0.014062,m,14
1964,Laura,0.009693,f,14
1964,Timothy,0.013861,m,15
1964,Lori,0.009514,f,15
1964,Paul,0.013259,m,16
1964,Elizabeth,0.008835,f,16
1964,Charles,0.012777,m,17
1964,Julie,0.008831,f,17
1964,Kenneth,0.012264,m,18
1964,Brenda,0.008737,f,18
1964,Daniel,0.01201,m,19
1964,Barbara,0.008419,f,19
1964,Brian,0.011932,m,20
1964,Sharon,0.008404,f,20
1964,Anthony,0.009932,m,21
1964,Teresa,0.008388,f,21
1964,Gregory,0.009807,m,22
1964,Angela,0.008307,f,22
1964,Christopher,0.009686,m,23
1964,Michelle,0.008269,f,23
1964,Ronald,0.009292,m,24
1964,Debra,0.007832,f,24
1964,Donald,0.008907,m,25
1964,Denise,0.007526,f,25
1964,Gary,0.008488,m,26
1964,Nancy,0.007509,f,26
1964,Edward,0.007698,m,27
1964,Robin,0.007321,f,27
1964,Todd,0.007572,m,28
1964,Christine,0.007289,f,28
1964,Stephen,0.007382,m,29
1964,Cheryl,0.007191,f,29
1964,Patrick,0.007252,m,30
1964,Kathleen,0.006761,f,30
1964,Douglas,0.007206,m,31
1964,Jennifer,0.006619,f,31
1964,Eric,0.007181,m,32
1964,Diane,0.006573,f,32
1964,George,0.005816,m,33
1964,Dawn,0.006444,f,33
1964,Keith,0.00575,m,34
1964,Tina,0.006411,f,34
1964,Terry,0.005359,m,35
1964,Kelly,0.006373,f,35
1964,Larry,0.005266,m,36
