year,name,fraction,sex,rank
1889,John,0.071813,m,1
1889,Mary,0.061559,f,1
1889,William,0.065293,m,2
1889,Anna,0.026752,f,2
1889,James,0.042174,m,3
1889,Elizabeth,0.016161,f,3
1889,George,0.037217,m,4
1889,Margaret,0.015416,f,4
1889,Charles,0.035276,m,5
1889,Emma,0.015242,f,5
1889,Frank,0.024993,m,6
1889,Minnie,0.013868,f,6
1889,Joseph,0.022927,m,7
1889,Florence,0.013027,f,7
1889,Harry,0.021498,m,8
1889,Ethel,0.013017,f,8
1889,Robert,0.021112,m,9
1889,Bessie,0.012383,f,9
1889,Edward,0.019314,m,10
1889,Clara,0.012256,f,10
1889,Henry,0.019205,m,11
1889,Bertha,0.012118,f,11
1889,Thomas,0.01876,m,12
1889,Alice,0.011336,f,12
1889,Walter,0.016097,m,13
1889,Annie,0.01122,f,13
1889,Arthur,0.014013,m,14
1889,Ida,0.011215,f,14
1889,Fred,0.013055,m,15
1889,Grace,0.010829,f,15
1889,Albert,0.011367,m,16
1889,Mabel,0.01029,f,16
1889,Clarence,0.008267,m,17
1889,Helen,0.010089,f,17
1889,Roy,0.00746,m,18
1889,Edna,0.009592,f,18
1889,Louis,0.007032,m,19
1889,Nellie,0.009259,f,19
1889,Samuel,0.006805,m,20
1889,Sarah,0.009143,f,20
1889,Benjamin,0.006385,m,21
1889,Martha,0.009042,f,21
1889,David,0.00636,m,22
1889,Ella,0.008704,f,22
1889,Ernest,0.006183,m,23
1889,Lillian,0.008667,f,23
1889,Richard,0.005973,m,24
1889,Pearl,0.008392,f,24
1889,Joe,0.005948,m,25
1889,Laura,0.008281,f,25
1889,Willie,0.005948,m,26
1889,Rose,0.008192,f,26
1889,Carl,0.005914,m,27
1889,Carrie,0.008176,f,27
1889,Earl,0.00578,m,28
1889,Gertrude,0.008155,f,28
1889,Charlie,0.005755,m,29
1889,Edith,0.008049,f,29
1889,Will,0.005301,m,30
1889,Marie,0.007589,f,30
1889,Jesse,0.004839,m,31
1889,Eva,0.007251,f,31
1889,Oscar,0.004805,m,32
1889,Cora,0.007214,f,32
1889,Andrew,0.004713,m,33
1889,Myrtle,0.007193,f,33
1889,Elmer,0.004679,m,34
1889,Frances,0.00714,f,34
1889,Paul,0.004671,m,35
1889,Hattie,0.007018,f,35
1889,Daniel,0.004327,m,36
1889,Maude,0.006833,f,36
1889,Raymond,0.004293,m,37
1889,Lillie,0.006812,f,37
1889,Howard,0.004226,m,38
1889,Louise,0.006781,f,38
1889,Ralph,0.004159,m,39
1889,Jennie,0.006617,f,39
1889,Sam,0.004083,m,40
1889,Julia,0.006347,f,40
1889,Alfred,0.003965,m,41
1889,Elsie,0.006337,f,41
1889,Herbert,0.003965,m,42
1889,Catherine,0.006331,f,42
1889,Ben,0.003806,m,43
1889,Jessie,0.006321,f,43
1889,Frederick,0.003789,m,44
1889,Mattie,0.006199,f,44
1889,Peter,0.00357,m,45
1889,Lena,0.005792,f,45
1889,Lee,0.003486,m,46
1889,Ruth,0.005671,f,46
1889,Lewis,0.003478,m,47
1889,Lula,0.005639,f,47
1889,Herman,0.003402,m,48
1889,Hazel,0.005581,f,48
1889,Claude,0.003243,m,49
1889,Josephine,0.005533,f,49
1889,Tom,0.003184,m,50
1889,Agnes,0.005459,f,50
1889,Michael,0.003167,m,51
1889,Ada,0.005311,f,51
1889,Eugene,0.0031,m,52
1889,Blanche,0.005137,f,52
1889,Martin,0.003083,m,53
1889,Fannie,0.004804,f,53
1889,Ray,0.002982,m,54
1889,Lucy,0.004719,f,54
1889,Francis,0.002907,m,55
1889,Stella,0.004709,f,55
1889,Lawrence,0.002873,m,56
1889,Katherine,0.004698,f,56
1889,Harold,0.002856,m,57
1889,Mae,0.004667,f,57
1889,Jim,0.002756,m,58
1889,Mamie,0.004667,f,58
1889,Leo,0.00273,m,59
1889,Dora,0.004661,f,59
1889,Edgar,0.002705,m,60
1889,Nora,0.004392,f,60
1889,Jack,0.002705,m,61
1889,Maggie,0.00436,f,61
1889,Clyde,0.002672,m,62
1889,Alma,0.004328,f,62
1889,Floyd,0.00263,m,63
1889,Irene,0.003895,f,63
1889,Harvey,0.002613,m,64
1889,May,0.003821,f,64
1889,Otto,0.002596,m,65
1889,Effie,0.003758,f,65
1889,Edwin,0.002571,m,66
1889,Rosa,0.003736,f,66
1889,Jacob,0.002478,m,67
1889,Sadie,0.003509,f,67
1889,Harrison,0.00242,m,68
1889,Ellen,0.003451,f,68
1889,Chester,0.002302,m,69
1889,Mildred,0.003303,f,69
1889,Guy,0.002277,m,70
1889,Nettie,0.003287,f,70
1889,Ed,0.002268,m,71
1889,Susie,0.003208,f,71
1889,Luther,0.002268,m,72
1889,Della,0.003203,f,72
1889,Homer,0.002142,m,73
1889,Daisy,0.003081,f,73
1889,Patrick,0.001983,m,74
1889,Lizzie,0.003012,f,74
1889,Bert,0.001941,m,75
1889,Esther,0.002923,f,75
1889,Theodore,0.001941,m,76
1889,Viola,0.002833,f,76
1889,Leonard,0.001924,m,77
1889,Sallie,0.002775,f,77
1889,Hugh,0.00189,m,78
1889,Ruby,0.002759,f,78
1889,Allen,0.001865,m,79
1889,Flora,0.002727,f,79
1889,Anthony,0.00184,m,80
1889,Katie,0.002653,f,80
1889,Bernard,0.001806,m,81
1889,Beulah,0.002632,f,81
1889,Lester,0.001789,m,82
1889,Lottie,0.002632,f,82
1889,Grover,0.001764,m,83
1889,Lydia,0.002621,f,83
1889,Oliver,0.001764,m,84
1889,Caroline,0.002595,f,84
1889,Ira,0.001739,m,85
1889,Willie,0.002579,f,85
1889,Jessie,0.001739,m,86
1889,Nancy,0.002484,f,86
1889,Clifford,0.001697,m,87
1889,Etta,0.002457,f,87
1889,Charley,0.001672,m,88
1889,Olive,0.002452,f,88
1889,Russell,0.001663,m,89
1889,Charlotte,0.002405,f,89
1889,Archie,0.001638,m,90
1889,Addie,0.002368,f,90
1889,Isaac,0.001579,m,91
1889,Georgia,0.002352,f,91
1889,Leroy,0.001563,m,92
1889,Maud,0.002283,f,92
1889,Alexander,0.001554,m,93
1889,Emily,0.002267,f,93
1889,Leon,0.001546,m,94
1889,Kathryn,0.002193,f,94
1889,Philip,0.001537,m,95
1889,Pauline,0.002193,f,95
1889,August,0.001437,m,96
1889,Gladys,0.002188,f,96
1889,Milton,0.001437,m,97
1889,Amanda,0.002183,f,97
1889,Lloyd,0.001403,m,98
1889,Mollie,0.002125,f,98
1889,Warren,0.001403,m,99
1889,Harriet,0.002098,f,99
1889,Horace,0.001395,m,100
1889,Nannie,0.002093,f,100
1889,Stephen,0.001378,m,101
1889,Virginia,0.002088,f,101
1889,Everett,0.001369,m,102
