year,name,fraction,sex,rank
1987,Michael,0.032651,m,1
1987,Jessica,0.029884,f,1
1987,Christopher,0.02795,m,2
1987,Ashley,0.029273,f,2
1987,Matthew,0.023844,m,3
1987,Amanda,0.022303,f,3
1987,Joshua,0.020518,m,4
1987,Jennifer,0.01745,f,4
1987,David,0.018869,m,5
1987,Sarah,0.014883,f,5
1987,Andrew,0.018573,m,6
1987,Stephanie,0.011955,f,6
1987,Daniel,0.018397,m,7
1987,Brittany,0.011863,f,7
1987,James,0.016742,m,8
1987,Nicole,0.010825,f,8
1987,Justin,0.016157,m,9
1987,Heather,0.01013,f,9
1987,Robert,0.01551,m,10
1987,Elizabeth,0.009929,f,10
1987,John,0.015153,m,11
1987,Samantha,0.009574,f,11
1987,Joseph,0.014625,m,12
1987,Megan,0.009513,f,12
1987,Ryan,0.014606,m,13
1987,Melissa,0.009432,f,13
1987,Brandon,0.012732,m,14
1987,Danielle,0.009076,f,14
1987,William,0.012415,m,15
1987,Amber,0.008939,f,15
1987,Nicholas,0.011926,m,16
1987,Lauren,0.008918,f,16
1987,Anthony,0.01186,m,17
1987,Rachel,0.008349,f,17
1987,Jonathan,0.011851,m,18
1987,Tiffany,0.007869,f,18
1987,Kevin,0.010471,m,19
1987,Emily,0.007852,f,19
1987,Brian,0.010441,m,20
1987,Christina,0.007374,f,20
1987,Eric,0.010363,m,21
1987,Kimberly,0.006955,f,21
1987,Kyle,0.010189,m,22
1987,Michelle,0.006954,f,22
1987,Jason,0.009923,m,23
1987,Laura,0.006953,f,23
1987,Thomas,0.009298,m,24
1987,Amy,0.006291,f,24
1987,Steven,0.00911,m,25
1987,Rebecca,0.006206,f,25
1987,Timothy,0.008921,m,26
1987,Crystal,0.005873,f,26
1987,Adam,0.008679,m,27
1987,Kayla,0.005644,f,27
1987,Benjamin,0.007633,m,28
1987,Katherine,0.005569,f,28
1987,Jeremy,0.007424,m,29
1987,Sara,0.005384,f,29
1987,Richard,0.007386,m,30
1987,Kelly,0.005264,f,30
1987,Jacob,0.007344,m,31
1987,Erica,0.004978,f,31
1987,Jeffrey,0.006914,m,32
1987,Whitney,0.004761,f,32
1987,Zachary,0.006772,m,33
1987,Courtney,0.004753,f,33
