year,name,fraction,sex,rank
1928,Robert,0.053186,m,1
1928,Mary,0.055933,f,1
1928,John,0.0471,m,2
1928,Betty,0.030181,f,2
1928,James,0.046225,m,3
1928,Dorothy,0.028215,f,3
1928,William,0.043037,m,4
1928,Helen,0.019187,f,4
1928,Charles,0.027376,m,5
1928,Margaret,0.016977,f,5
1928,Richard,0.025231,m,6
1928,Ruth,0.014944,f,6
1928,Donald,0.022526,m,7
1928,Doris,0.013859,f,7
1928,George,0.021384,m,8
1928,Barbara,0.012439,f,8
1928,Joseph,0.019557,m,9
1928,Virginia,0.012127,f,9
1928,Edward,0.016195,m,10
1928,Shirley,0.011888,f,10
1928,Thomas,0.01453,m,11
1928,Patricia,0.010316,f,11
1928,Frank,0.011892,m,12
1928,Jean,0.010211,f,12
1928,Paul,0.011532,m,13
1928,Frances,0.010152,f,13
1928,Harold,0.011109,m,14
1928,Elizabeth,0.009842,f,14
1928,Jack,0.010946,m,15
1928,Mildred,0.009748,f,15
1928,Raymond,0.010472,m,16
1928,Anna,0.008842,f,16
1928,Kenneth,0.009787,m,17
1928,Evelyn,0.008814,f,17
1928,Walter,0.009331,m,18
1928,Lois,0.008719,f,18
1928,David,0.008762,m,19
1928,Alice,0.008483,f,19
1928,Eugene,0.008502,m,20
1928,Dolores,0.008042,f,20
1928,Henry,0.008169,m,21
1928,Marie,0.007773,f,21
1928,Arthur,0.00778,m,22
1928,Martha,0.006898,f,22
1928,Albert,0.007722,m,23
1928,Norma,0.00683,f,23
1928,Ralph,0.007104,m,24
1928,Rose,0.006825,f,24
1928,Herbert,0.00707,m,25
1928,Gloria,0.006789,f,25
1928,Harry,0.006667,m,26
1928,Phyllis,0.006625,f,26
1928,Billy,0.006405,m,27
1928,Joan,0.006573,f,27
1928,Carl,0.006087,m,28
1928,Irene,0.006468,f,28
1928,Willie,0.005977,m,29
1928,Marjorie,0.006386,f,29
1928,Joe,0.005852,m,30
1928,Joyce,0.006057,f,30
1928,Howard,0.00569,m,31
1928,Louise,0.0059,f,31
