year,name,fraction,sex,rank
1914,John,0.055534,m,1
1914,Mary,0.056921,f,1
1914,William,0.043542,m,2
1914,Helen,0.029149,f,2
1914,James,0.038434,m,3
1914,Dorothy,0.023577,f,3
1914,Robert,0.031007,m,4
1914,Margaret,0.022298,f,4
1914,Joseph,0.027555,m,5
1914,Ruth,0.019883,f,5
1914,George,0.025759,m,6
1914,Anna,0.014894,f,6
1914,Charles,0.024786,m,7
1914,Mildred,0.014624,f,7
1914,Edward,0.018028,m,8
1914,Elizabeth,0.014269,f,8
1914,Frank,0.017564,m,9
1914,Frances,0.012147,f,9
1914,Walter,0.013115,m,10
1914,Marie,0.011083,f,10
1914,Thomas,0.012951,m,11
1914,Evelyn,0.010678,f,11
1914,Henry,0.011868,m,12
1914,Alice,0.010291,f,12
1914,Paul,0.011317,m,13
1914,Florence,0.009899,f,13
1914,Harold,0.011068,m,14
1914,Virginia,0.009541,f,14
1914,Albert,0.010159,m,15
1914,Rose,0.009508,f,15
1914,Raymond,0.009982,m,16
1914,Lillian,0.009231,f,16
1914,Richard,0.00976,m,17
1914,Louise,0.008345,f,17
1914,Arthur,0.009719,m,18
1914,Catherine,0.008301,f,18
1914,Harry,0.009641,m,19
1914,Edna,0.007895,f,19
1914,Louis,0.008042,m,20
1914,Gladys,0.007817,f,20
1914,Ralph,0.00733,m,21
1914,Ethel,0.007788,f,21
1914,Clarence,0.007184,m,22
1914,Irene,0.007779,f,22
1914,Donald,0.007076,m,23
1914,Josephine,0.007401,f,23
1914,Carl,0.007035,m,24
1914,Ruby,0.007061,f,24
1914,Willie,0.006891,m,25
1914,Grace,0.007022,f,25
1914,Howard,0.006571,m,26
1914,Thelma,0.006899,f,26
1914,Jack,0.006565,m,27
1914,Martha,0.006819,f,27
1914,Fred,0.006499,m,28
1914,Eleanor,0.006746,f,28
1914,David,0.006221,m,29
1914,Hazel,0.006683,f,29
1914,Kenneth,0.006114,m,30
1914,Lucille,0.006678,f,30
1914,Francis,0.005709,m,31
1914,Edith,0.006539,f,31
1914,Roy,0.005637,m,32
1914,Gertrude,0.006199,f,32
1914,Earl,0.005623,m,33
1914,Annie,0.006025,f,33
1914,Joe,0.005432,m,34
1914,Pauline,0.005899,f,34
1914,Samuel,0.005421,m,35
1914,Esther,0.005842,f,35
1914,Lawrence,0.005419,m,36
1914,Doris,0.00556,f,36
1914,Anthony,0.005407,m,37
1914,Clara,0.005322,f,37
1914,Ernest,0.005315,m,38
1914,Beatrice,0.005312,f,38
1914,Stanley,0.005208,m,39
1914,Emma,0.004986,f,39
1914,Michael,0.00492,m,40
1914,Ann,0.004881,f,40
1914,Alfred,0.004898,m,41
1914,Bertha,0.004844,f,41
1914,Herbert,0.004761,m,42
1914,Julia,0.004788,f,42
1914,Eugene,0.004699,m,43
1914,Bernice,0.004682,f,43
1914,Andrew,0.004339,m,44
1914,Agnes,0.004671,f,44
1914,Leonard,0.004278,m,45
1914,Marjorie,0.00466,f,45
1914,Elmer,0.004212,m,46
1914,Elsie,0.004623,f,46
1914,Leo,0.003885,m,47
1914,Sarah,0.004618,f,47
1914,Peter,0.00384,m,48
1914,Katherine,0.004584,f,48
1914,Russell,0.003758,m,49
1914,Ida,0.00447,f,49
1914,Bernard,0.003565,m,50
1914,Marion,0.004456,f,50
1914,Herman,0.003556,m,51
1914,Lois,0.004308,f,51
1914,Frederick,0.003534,m,52
1914,Eva,0.004269,f,52
1914,Edwin,0.003492,m,53
1914,Anne,0.004224,f,53
1914,Norman,0.003417,m,54
1914,Jean,0.004119,f,54
1914,Daniel,0.003402,m,55
1914,Bessie,0.004092,f,55
1914,Chester,0.00335,m,56
1914,Pearl,0.004046,f,56
1914,Lester,0.003167,m,57
1914,Viola,0.004022,f,57
1914,Floyd,0.003059,m,58
1914,Mabel,0.00393,f,58
1914,Melvin,0.003021,m,59
1914,Laura,0.00384,f,59
1914,Leroy,0.002933,m,60
1914,Myrtle,0.003827,f,60
1914,Vincent,0.002871,m,61
1914,Nellie,0.003706,f,61
1914,Clifford,0.002868,m,62
1914,Betty,0.003682,f,62
1914,Clyde,0.00286,m,63
1914,Kathryn,0.003642,f,63
1914,Theodore,0.002823,m,64
1914,Jessie,0.003591,f,64
1914,Charlie,0.002789,m,65
1914,Stella,0.003478,f,65
1914,Lloyd,0.002757,m,66
1914,Willie,0.003463,f,66
1914,Sam,0.002751,m,67
1914,Minnie,0.003412,f,67
1914,Philip,0.002737,m,68
1914,Vera,0.003368,f,68
1914,Milton,0.002684,m,69
1914,Alma,0.003324,f,69
1914,Benjamin,0.002668,m,70
1914,Sylvia,0.00322,f,70
1914,Woodrow,0.002612,m,71
1914,Jane,0.002937,f,71
